qseqid	sseqid	ppos
11676.NEF_HV1H2	10359.PP65_HCMVM	40.43
11676.NEF_HV1H2	9606.ENSP00000301071	46.15
11676.NEF_HV1H2	9606.ENSP00000301072	46.15
11676.NEF_HV1H2	9606.ENSP00000347733	50.0
11676.NEF_HV1H2	9606.ENSP00000362824	45.65
11676.NEF_HV1H2	9606.ENSP00000429084	87.5
11676.PRO_0000239240	10359.UL42_HCMVM	60.0
11676.PRO_0000239240	9606.ENSP00000227752	39.86
11676.PRO_0000239240	9606.ENSP00000362824	45.76
11676.REV_HV1H2	10359.PP65_HCMVM	81.82
11676.REV_HV1H2	10359.VIE1_HCMVM	71.43
11676.REV_HV1H2	10359.VIE2_HCMVM	81.82
11676.REV_HV1H2	9606.ENSP00000267163	52.17
11676.REV_HV1H2	9606.ENSP00000346453	61.11
11676.REV_HV1H2	9606.ENSP00000347733	100.0
11676.REV_HV1H2	9606.ENSP00000423673	47.62
11676.TAT_HV1H2	9606.ENSP00000347733	56.25
11676.TAT_HV1H2	9606.ENSP00000368459	45.1
11676.VIF_HV1H2	9606.ENSP00000267163	66.67
11676.VIF_HV1H2	9606.ENSP00000374212	49.12
11676.VIF_HV1H2	9606.ENSP00000429084	44.44
11676.VPR_HV1H2	10359.ICP27_HCMVM	71.43
11676.VPR_HV1H2	9606.ENSP00000268058	83.33
11676.VPR_HV1H2	9606.ENSP00000348349	51.52
11676.VPR_HV1H2	9606.ENSP00000371341	42.86
11676.VPR_HV1H2	9606.ENSP00000429084	60.87
11676.VPR_HV1H2	9606.ENSP00000434614	51.35
11676.VPU_HV1H2	9606.ENSP00000266000	48.72
11676.VPU_HV1H2	9606.ENSP00000290349	68.75
11676.VPU_HV1H2	9606.ENSP00000305480	70.59
11676.VPU_HV1H2	9606.ENSP00000348349	83.33
11676.VPU_HV1H2	9606.ENSP00000368030	47.92
11676.VPU_HV1H2	9606.ENSP00000393183	61.54
11676.VPU_HV1H2	9606.ENSP00000401802	55.56
9606.ENSP00000011653	10359.PP65_HCMVM	36.07
