qseqid	sseqid	ppos
337042.VE5_HPV18	337041.VE5_HPV16	51.56
337042.VE5_HPV18	9606.ENSP00000262133	55.0
337042.VE5_HPV18	9606.ENSP00000262209	50.0
337042.VE5_HPV18	9606.ENSP00000364188	70.0
337042.VE5_HPV18	9606.ENSP00000364403	45.71
337042.VE5_HPV18	9606.ENSP00000381237	63.16
337042.VE6_HPV18	337041.VE6_HPV16	70.7
337042.VE6_HPV18	9606.ENSP00000233242	47.44
337042.VE6_HPV18	9606.ENSP00000309782	56.0
337042.VE6_HPV18	9606.ENSP00000345731	68.75
337042.VE6_HPV18	9606.ENSP00000349877	40.32
337042.VE7_HPV18	337041.VE7_HPV16	62.26
337042.VE7_HPV18	9606.ENSP00000166345	58.82
337042.VE7_HPV18	9606.ENSP00000261789	76.92
337042.VE7_HPV18	9606.ENSP00000262209	58.33
337042.VE7_HPV18	9606.ENSP00000301015	43.24
337042.VE7_HPV18	9606.ENSP00000309606	50.0
337042.VE7_HPV18	9606.ENSP00000337838	48.65
337042.VE7_HPV18	9606.ENSP00000385720	56.1
337042.VE7_HPV18	9606.ENSP00000386738	75.0
337042.VE7_HPV18	9606.ENSP00000430432	73.33
9606.ENSP00000010404	9606.ENSP00000276072	52.0
9606.ENSP00000010404	9606.ENSP00000290158	56.52
9606.ENSP00000010404	9606.ENSP00000349087	50.0
9606.ENSP00000016171	9606.ENSP00000259963	50.0
9606.ENSP00000016171	9606.ENSP00000295598	45.3
9606.ENSP00000016171	9606.ENSP00000355923	55.56
9606.ENSP00000016171	9606.ENSP00000362298	72.22
9606.ENSP00000016171	9606.ENSP00000364403	45.0
9606.ENSP00000016171	9606.ENSP00000377374	48.24
9606.ENSP00000044462	9606.ENSP00000266970	40.82
9606.ENSP00000044462	9606.ENSP00000351314	47.29
9606.ENSP00000044462	9606.ENSP00000362334	44.35
9606.ENSP00000044462	9606.ENSP00000364403	46.67
9606.ENSP00000044462	9606.ENSP00000374212	71.43
9606.ENSP00000157812	337041.VE1_HPV16	45.0
9606.ENSP00000157812	9606.ENSP00000166345	47.89
9606.ENSP00000157812	9606.ENSP00000233242	48.35
9606.ENSP00000157812	9606.ENSP00000261303	76.42
9606.ENSP00000157812	9606.ENSP00000292644	69.17
9606.ENSP00000157812	9606.ENSP00000330276	61.11
9606.ENSP00000157812	9606.ENSP00000350102	68.42
9606.ENSP00000157812	9606.ENSP00000368030	48.3
9606.ENSP00000157812	9606.ENSP00000370330	44.07
9606.ENSP00000157812	9606.ENSP00000394700	81.82
9606.ENSP00000158771	9606.ENSP00000158771	100.0
9606.ENSP00000158771	9606.ENSP00000225525	76.92
9606.ENSP00000158771	9606.ENSP00000262209	45.21
9606.ENSP00000158771	9606.ENSP00000351926	59.09
9606.ENSP00000158771	9606.ENSP00000444408	51.28
9606.ENSP00000162044	9606.ENSP00000221561	51.72
9606.ENSP00000162044	9606.ENSP00000237596	78.57
9606.ENSP00000162044	9606.ENSP00000314023	56.76
9606.ENSP00000162044	9606.ENSP00000319984	51.61
9606.ENSP00000162044	9606.ENSP00000321326	51.79
9606.ENSP00000162044	9606.ENSP00000351605	44.16
9606.ENSP00000162044	9606.ENSP00000385720	46.51
9606.ENSP00000162044	9606.ENSP00000418960	68.18
9606.ENSP00000175091	9606.ENSP00000175091	100.0
9606.ENSP00000175091	9606.ENSP00000228506	73.68
9606.ENSP00000175091	9606.ENSP00000262209	50.0
9606.ENSP00000175091	9606.ENSP00000262367	63.16
9606.ENSP00000175091	9606.ENSP00000301015	45.45
9606.ENSP00000175091	9606.ENSP00000301740	63.64
9606.ENSP00000175091	9606.ENSP00000309181	52.63
9606.ENSP00000175091	9606.ENSP00000366084	66.67
9606.ENSP00000175091	9606.ENSP00000374212	51.02
9606.ENSP00000175091	9606.ENSP00000382707	41.67
9606.ENSP00000175091	9606.ENSP00000405600	54.55
9606.ENSP00000215071	9606.ENSP00000272748	64.71
9606.ENSP00000215071	9606.ENSP00000349437	48.08
9606.ENSP00000215071	9606.ENSP00000349486	41.98
9606.ENSP00000215071	9606.ENSP00000364403	55.0
9606.ENSP00000215567	9606.ENSP00000215567	100.0
9606.ENSP00000215567	9606.ENSP00000261789	60.87
9606.ENSP00000215567	9606.ENSP00000263253	83.33
9606.ENSP00000215567	9606.ENSP00000295770	56.25
9606.ENSP00000216500	9606.ENSP00000162749	41.67
9606.ENSP00000216500	9606.ENSP00000199936	43.67
9606.ENSP00000216500	9606.ENSP00000364403	54.55
9606.ENSP00000216500	9606.ENSP00000385083	48.11
9606.ENSP00000217446	9606.ENSP00000217446	100.0
9606.ENSP00000217446	9606.ENSP00000233242	55.81
