qseqid	sseqid	ppos
337051.VE2_HPV05	9606.ENSP00000262584	58.54
337051.VE2_HPV05	9606.ENSP00000264982	55.88
337051.VE2_HPV05	9606.ENSP00000271657	43.84
337051.VE2_HPV05	9606.ENSP00000282030	76.47
337051.VE2_HPV05	9606.ENSP00000322716	41.74
337051.VE2_HPV05	9606.ENSP00000348984	64.52
337051.VE6_HPV05	9606.ENSP00000284957	48.57
337051.VE6_HPV05	9606.ENSP00000358019	76.92
337051.VE6_HPV05	9606.ENSP00000365462	54.05
337051.VE6_HPV05	9606.ENSP00000372322	42.31
337051.VE7_HPV05	9606.ENSP00000248901	55.0
337051.VE7_HPV05	9606.ENSP00000307288	70.0
337051.VE7_HPV05	9606.ENSP00000364847	58.06
337051.VE7_HPV05	9606.ENSP00000368698	62.96
337051.VE7_HPV05	9606.ENSP00000408464	48.28
9606.ENSP00000005226	9606.ENSP00000005340	56.96
9606.ENSP00000005226	9606.ENSP00000225430	59.09
9606.ENSP00000005226	9606.ENSP00000225525	54.35
9606.ENSP00000005226	9606.ENSP00000293813	52.7
9606.ENSP00000005226	9606.ENSP00000298532	60.0
9606.ENSP00000005226	9606.ENSP00000314414	59.09
9606.ENSP00000005226	9606.ENSP00000316054	56.96
9606.ENSP00000005226	9606.ENSP00000318374	33.68
9606.ENSP00000005226	9606.ENSP00000325929	56.76
9606.ENSP00000005226	9606.ENSP00000329860	43.8
9606.ENSP00000005226	9606.ENSP00000340698	53.23
9606.ENSP00000005226	9606.ENSP00000342935	65.52
9606.ENSP00000005226	9606.ENSP00000345731	49.18
9606.ENSP00000005226	9606.ENSP00000349486	55.32
9606.ENSP00000005226	9606.ENSP00000354360	52.78
9606.ENSP00000005226	9606.ENSP00000354791	37.8
9606.ENSP00000005226	9606.ENSP00000362300	55.56
9606.ENSP00000005226	9606.ENSP00000362728	45.1
9606.ENSP00000005226	9606.ENSP00000363162	58.93
9606.ENSP00000005226	9606.ENSP00000365569	54.02
9606.ENSP00000005226	9606.ENSP00000370330	64.18
9606.ENSP00000005226	9606.ENSP00000370803	42.21
9606.ENSP00000005226	9606.ENSP00000371472	55.26
9606.ENSP00000005226	9606.ENSP00000385269	51.11
9606.ENSP00000005226	9606.ENSP00000442308	55.17
9606.ENSP00000080059	9606.ENSP00000304697	51.35
9606.ENSP00000080059	9606.ENSP00000342935	51.67
9606.ENSP00000080059	9606.ENSP00000349823	40.44
9606.ENSP00000080059	9606.ENSP00000449960	43.12
9606.ENSP00000190165	9606.ENSP00000273853	44.71
9606.ENSP00000190165	9606.ENSP00000353720	64.29
9606.ENSP00000190165	9606.ENSP00000370104	55.56
9606.ENSP00000204517	9606.ENSP00000231790	45.1
9606.ENSP00000204517	9606.ENSP00000318374	45.61
9606.ENSP00000204517	9606.ENSP00000321703	75.68
9606.ENSP00000204517	9606.ENSP00000343129	42.24
9606.ENSP00000204517	9606.ENSP00000354346	51.43
