qseqid	sseqid	bitscore
37296.GB_HHV8P	10258.Q6TVJ1_ORFSA	23.9
37296.GB_HHV8P	10258.Q6TVJ7_ORFSA	19.2
37296.GB_HHV8P	9606.ENSP00000299218	18.9
37296.ICP27_HHV8P	10258.Q6TVW2_ORFSA	18.9
37296.KBZIP_HHV8P	10258.Q6TVJ4_ORFSA	18.1
37296.KBZIP_HHV8P	10258.Q6TVJ7_ORFSA	17.3
37296.KBZIP_HHV8P	10258.Q6TVW2_ORFSA	18.1
37296.LTP_HHV8P	10258.Q6TVJ2_ORFSA	21.9
37296.LTP_HHV8P	9606.ENSP00000299218	21.2
37296.MIR1_HHV8P	10258.Q6TVJ4_ORFSA	17.3
37296.MIR1_HHV8P	9606.ENSP00000216225	17.3
37296.MIR1_HHV8P	9606.ENSP00000299218	18.5
37296.MIR2_HHV8P	10258.Q6TVW2_ORFSA	17.7
37296.MIR2_HHV8P	9606.ENSP00000216225	17.3
37296.ORF45_HHV8P	10258.Q6TVW2_ORFSA	19.2
37296.ORF45_HHV8P	9606.ENSP00000299218	20.8
37296.ORF50_HHV8P	10258.Q6TVJ1_ORFSA	19.6
37296.ORF50_HHV8P	10258.Q6TVJ2_ORFSA	23.5
37296.ORF50_HHV8P	10258.Q6TVJ4_ORFSA	20.4
37296.ORF50_HHV8P	10258.Q6TVJ7_ORFSA	19.2
37296.ORF50_HHV8P	9606.ENSP00000299218	20.8
37296.ORF73_HHV8P	10258.Q6TVW2_ORFSA	20.8
37296.VCYCL_HHV8P	9606.ENSP00000299218	17.3
37296.VCYCL_HHV8P	9606.ENSP00000326804	16.9
37296.VIL6_HHV8P	10258.Q6TVJ7_ORFSA	19.2
37296.VIL6_HHV8P	9606.ENSP00000299218	16.9
37296.VIL6_HHV8P	9606.ENSP00000326804	18.1
37296.VIRF1_HHV8P	10258.Q6TVJ1_ORFSA	18.9
37296.VIRF1_HHV8P	10258.Q6TVJ4_ORFSA	21.2
37296.VIRF1_HHV8P	10258.Q6TVJ7_ORFSA	20.8
37296.VIRF1_HHV8P	10258.Q6TVW2_ORFSA	27.7
37296.VIRF1_HHV8P	9606.ENSP00000216225	17.3
37296.VIRF1_HHV8P	9606.ENSP00000299218	21.2
37296.VIRF2_HHV8P	10258.Q6TVJ1_ORFSA	21.6
37296.VIRF2_HHV8P	10258.Q6TVJ2_ORFSA	18.9
37296.VIRF2_HHV8P	10258.Q6TVJ4_ORFSA	19.2
37296.VIRF2_HHV8P	9606.ENSP00000299218	20.8
37296.VIRF2_HHV8P	9606.ENSP00000326804	24.3
37296.VIRF3_HHV8P	10258.Q6TVJ1_ORFSA	20.8
37296.VIRF3_HHV8P	10258.Q6TVJ2_ORFSA	19.6
37296.VIRF3_HHV8P	10258.Q6TVW2_ORFSA	21.2
37296.VIRF3_HHV8P	9606.ENSP00000299218	18.1
37296.VIRF3_HHV8P	9606.ENSP00000326804	21.9
37296.VIRF4_HHV8P	10258.Q6TVJ1_ORFSA	19.2
37296.VIRF4_HHV8P	10258.Q6TVJ4_ORFSA	20.8
9606.ENSP00000012443	10258.Q6TVW2_ORFSA	19.2
