qseqid	sseqid	bitscore
351073.MU2_REOVL	36427.NSP1_ROTHC	20.0
351073.MU2_REOVL	9606.ENSP00000264414	21.9
351073.MU2_REOVL	9606.ENSP00000265094	21.2
351073.MU2_REOVL	9606.ENSP00000303373	18.9
351073.MU2_REOVL	9606.ENSP00000321389	18.9
351073.MU2_REOVL	9606.ENSP00000328484	18.9
351073.MU2_REOVL	9606.ENSP00000332194	18.9
351073.MU2_REOVL	9606.ENSP00000341094	18.9
351073.MU2_REOVL	9606.ENSP00000352119	18.9
351073.MU2_REOVL	9606.ENSP00000355656	18.9
351073.MU2_REOVL	9606.ENSP00000358158	18.9
351073.MU2_REOVL	9606.ENSP00000366679	18.9
351073.MU2_REOVL	9606.ENSP00000373730	18.9
351073.SIGM3_REOVL	9606.ENSP00000265094	18.5
9606.ENSP00000228251	9606.ENSP00000247207	17.7
9606.ENSP00000252050	9606.ENSP00000247207	21.2
9606.ENSP00000252050	9606.ENSP00000262306	21.6
9606.ENSP00000252050	9606.ENSP00000264414	38.9
9606.ENSP00000252050	9606.ENSP00000303373	20.8
9606.ENSP00000252050	9606.ENSP00000321389	21.2
9606.ENSP00000252050	9606.ENSP00000328484	20.8
9606.ENSP00000252050	9606.ENSP00000332194	21.2
9606.ENSP00000252050	9606.ENSP00000341094	20.8
9606.ENSP00000252050	9606.ENSP00000352119	20.8
9606.ENSP00000252050	9606.ENSP00000355656	21.2
9606.ENSP00000252050	9606.ENSP00000358158	21.2
9606.ENSP00000252050	9606.ENSP00000364802	20.4
9606.ENSP00000252050	9606.ENSP00000366679	20.8
9606.ENSP00000252050	9606.ENSP00000373730	20.0
9606.ENSP00000270625	9606.ENSP00000262306	18.5
9606.ENSP00000275603	9606.ENSP00000364805	19.2
9606.ENSP00000280326	9606.ENSP00000247207	20.0
9606.ENSP00000280326	9606.ENSP00000264414	18.5
9606.ENSP00000280326	9606.ENSP00000310219	18.1
9606.ENSP00000280326	9606.ENSP00000352980	23.1
9606.ENSP00000280326	9606.ENSP00000364802	19.2
9606.ENSP00000280326	9606.ENSP00000364805	18.9
9606.ENSP00000280326	9606.ENSP00000431822	18.5
9606.ENSP00000281456	36427.NSP1_ROTHC	20.0
9606.ENSP00000281456	9606.ENSP00000264414	18.1
9606.ENSP00000281456	9606.ENSP00000303373	17.3
9606.ENSP00000281456	9606.ENSP00000341094	17.3
9606.ENSP00000295688	36427.NSP1_ROTHC	30.4
9606.ENSP00000295688	9606.ENSP00000247207	20.8
9606.ENSP00000295688	9606.ENSP00000310219	23.5
9606.ENSP00000295688	9606.ENSP00000364802	23.5
9606.ENSP00000295688	9606.ENSP00000364805	25.4
9606.ENSP00000301071	9606.ENSP00000247207	20.4
9606.ENSP00000301072	9606.ENSP00000247207	19.6
9606.ENSP00000305790	9606.ENSP00000265094	25.0
9606.ENSP00000305790	9606.ENSP00000310219	22.3
9606.ENSP00000305790	9606.ENSP00000364802	20.8
9606.ENSP00000305790	9606.ENSP00000364805	20.0
9606.ENSP00000310670	9606.ENSP00000247207	19.2
9606.ENSP00000313007	36427.NSP1_ROTHC	20.8
9606.ENSP00000313007	9606.ENSP00000247207	23.5
9606.ENSP00000313007	9606.ENSP00000264414	26.2
9606.ENSP00000313007	9606.ENSP00000310219	20.0
9606.ENSP00000313007	9606.ENSP00000364805	20.4
9606.ENSP00000318861	36427.NSP1_ROTHC	19.2
9606.ENSP00000318861	9606.ENSP00000247207	19.2
9606.ENSP00000318861	9606.ENSP00000265094	19.6
9606.ENSP00000318861	9606.ENSP00000364805	22.7
9606.ENSP00000325136	36427.NSP1_ROTHC	20.4
9606.ENSP00000325136	9606.ENSP00000247207	20.0
9606.ENSP00000325136	9606.ENSP00000265094	18.9
9606.ENSP00000325136	9606.ENSP00000310219	19.6
9606.ENSP00000325136	9606.ENSP00000364802	19.2
9606.ENSP00000325136	9606.ENSP00000364805	20.0
9606.ENSP00000330054	9606.ENSP00000247207	18.1
9606.ENSP00000330054	9606.ENSP00000265094	18.5
9606.ENSP00000330054	9606.ENSP00000364805	18.9
9606.ENSP00000336721	36427.NSP1_ROTHC	20.8
9606.ENSP00000336721	9606.ENSP00000265094	20.0
9606.ENSP00000336721	9606.ENSP00000303373	20.4
9606.ENSP00000336721	9606.ENSP00000328484	20.4
9606.ENSP00000336721	9606.ENSP00000341094	20.4
9606.ENSP00000336721	9606.ENSP00000352119	20.4
9606.ENSP00000336721	9606.ENSP00000366679	20.4
9606.ENSP00000339001	9606.ENSP00000264414	19.6
9606.ENSP00000339001	9606.ENSP00000310219	18.5
9606.ENSP00000350767	9606.ENSP00000264414	17.3
9606.ENSP00000350767	9606.ENSP00000303373	19.6
9606.ENSP00000350767	9606.ENSP00000310219	15.8
9606.ENSP00000350767	9606.ENSP00000321389	19.2
9606.ENSP00000350767	9606.ENSP00000328484	19.6
9606.ENSP00000350767	9606.ENSP00000332194	19.2
9606.ENSP00000350767	9606.ENSP00000341094	19.6
9606.ENSP00000350767	9606.ENSP00000352119	19.6
9606.ENSP00000350767	9606.ENSP00000352980	200.0
9606.ENSP00000350767	9606.ENSP00000355656	19.2
9606.ENSP00000350767	9606.ENSP00000358158	19.2
9606.ENSP00000350767	9606.ENSP00000366679	19.6
9606.ENSP00000350767	9606.ENSP00000373730	18.9
9606.ENSP00000352980	9606.ENSP00000264414	17.3
9606.ENSP00000352980	9606.ENSP00000303373	19.6
9606.ENSP00000352980	9606.ENSP00000310219	15.8
9606.ENSP00000352980	9606.ENSP00000321389	19.2
9606.ENSP00000352980	9606.ENSP00000328484	19.6
9606.ENSP00000352980	9606.ENSP00000332194	19.2
9606.ENSP00000352980	9606.ENSP00000341094	19.6
9606.ENSP00000352980	9606.ENSP00000352119	19.6
9606.ENSP00000352980	9606.ENSP00000352980	200.0
9606.ENSP00000352980	9606.ENSP00000355656	19.2
9606.ENSP00000352980	9606.ENSP00000358158	19.2
9606.ENSP00000352980	9606.ENSP00000366679	19.6
9606.ENSP00000352980	9606.ENSP00000373730	18.9
9606.ENSP00000357555	9606.ENSP00000247207	20.4
