qseqid	sseqid	ppos
337042.VE5_HPV18	9606.ENSP00000316357	50.0
337042.VE5_HPV18	9606.ENSP00000318195	72.73
337042.VE5_HPV18	9606.ENSP00000347119	46.15
337042.VE6_HPV18	9606.ENSP00000283179	42.5
337042.VE6_HPV18	9606.ENSP00000356520	63.64
337042.VE6_HPV18	9606.ENSP00000371236	57.14
337042.VE7_HPV18	9606.ENSP00000301071	43.59
337042.VE7_HPV18	9606.ENSP00000310670	66.67
337042.VE7_HPV18	9606.ENSP00000346694	57.14
337042.VE7_HPV18	9606.ENSP00000350720	64.0
337042.VE7_HPV18	9606.ENSP00000351811	60.87
337042.VE7_HPV18	9606.ENSP00000356087	59.09
337042.VE7_HPV18	9606.ENSP00000371236	61.11
337042.VE7_HPV18	9606.ENSP00000404121	88.89
9606.ENSP00000010404	9606.ENSP00000257622	41.67
9606.ENSP00000010404	9606.ENSP00000262077	78.57
9606.ENSP00000010404	9606.ENSP00000290158	56.52
9606.ENSP00000010404	9606.ENSP00000310670	62.5
9606.ENSP00000010404	9606.ENSP00000339027	42.86
9606.ENSP00000010404	9606.ENSP00000350720	43.33
9606.ENSP00000016171	186538.VP24_EBOZM	60.71
9606.ENSP00000016171	9606.ENSP00000329967	39.68
9606.ENSP00000016171	9606.ENSP00000339027	63.33
9606.ENSP00000016171	9606.ENSP00000342434	78.57
9606.ENSP00000044462	9606.ENSP00000257622	58.97
9606.ENSP00000044462	9606.ENSP00000316357	40.48
9606.ENSP00000044462	9606.ENSP00000349168	60.0
9606.ENSP00000044462	9606.ENSP00000361927	60.0
9606.ENSP00000157812	9606.ENSP00000261839	60.0
9606.ENSP00000157812	9606.ENSP00000311997	44.83
9606.ENSP00000157812	9606.ENSP00000356520	47.83
9606.ENSP00000157812	9606.ENSP00000371236	72.22
9606.ENSP00000157812	9606.ENSP00000382177	50.0
9606.ENSP00000158771	9606.ENSP00000316357	37.7
9606.ENSP00000158771	9606.ENSP00000350720	81.82
9606.ENSP00000162044	9606.ENSP00000257622	54.55
9606.ENSP00000162044	9606.ENSP00000262077	72.22
9606.ENSP00000162044	9606.ENSP00000316357	62.5
9606.ENSP00000162044	9606.ENSP00000343273	42.62
9606.ENSP00000162044	9606.ENSP00000350720	51.72
9606.ENSP00000162044	9606.ENSP00000357555	72.73
9606.ENSP00000162044	9606.ENSP00000414208	54.55
9606.ENSP00000162044	9606.ENSP00000426103	57.14
9606.ENSP00000175091	9606.ENSP00000343701	46.15
9606.ENSP00000175091	9606.ENSP00000350720	66.67
9606.ENSP00000175091	9606.ENSP00000378917	63.16
9606.ENSP00000175091	9606.ENSP00000404121	46.67
9606.ENSP00000215071	9606.ENSP00000240327	41.86
9606.ENSP00000215071	9606.ENSP00000283179	61.11
9606.ENSP00000215071	9606.ENSP00000290158	62.5
9606.ENSP00000215567	9606.ENSP00000301072	53.57
9606.ENSP00000215567	9606.ENSP00000349168	39.44
9606.ENSP00000215567	9606.ENSP00000450710	55.17
9606.ENSP00000216500	9606.ENSP00000450710	39.34
9606.ENSP00000217456	9606.ENSP00000316357	66.67
9606.ENSP00000217456	9606.ENSP00000371236	50.0
9606.ENSP00000217456	9606.ENSP00000382177	83.33
9606.ENSP00000217971	186538.VP24_EBOZM	48.84
9606.ENSP00000217971	9606.ENSP00000339001	48.48
9606.ENSP00000217971	9606.ENSP00000351811	54.84
9606.ENSP00000218104	9606.ENSP00000261839	49.3
9606.ENSP00000218104	9606.ENSP00000330054	54.17
9606.ENSP00000218104	9606.ENSP00000341285	50.0
9606.ENSP00000218104	9606.ENSP00000341826	50.0
9606.ENSP00000218104	9606.ENSP00000343273	71.43
9606.ENSP00000218104	9606.ENSP00000346694	59.09
9606.ENSP00000219313	9606.ENSP00000267064	60.87
9606.ENSP00000219313	9606.ENSP00000310670	55.17
9606.ENSP00000219700	9606.ENSP00000228318	88.89
9606.ENSP00000219700	9606.ENSP00000242577	56.52
9606.ENSP00000219700	9606.ENSP00000290158	50.0
9606.ENSP00000219700	9606.ENSP00000310670	50.88
9606.ENSP00000219700	9606.ENSP00000371236	56.1
9606.ENSP00000219700	9606.ENSP00000381428	68.42
9606.ENSP00000219700	9606.ENSP00000450710	54.17
9606.ENSP00000219789	9606.ENSP00000310670	61.11
9606.ENSP00000220772	9606.ENSP00000261839	45.45
9606.ENSP00000220772	9606.ENSP00000262077	44.44
9606.ENSP00000220772	9606.ENSP00000267064	67.65
9606.ENSP00000220772	9606.ENSP00000381428	47.27
9606.ENSP00000220772	9606.ENSP00000382177	65.38
9606.ENSP00000220772	9606.ENSP00000404121	36.78
9606.ENSP00000220853	9606.ENSP00000382177	71.43
9606.ENSP00000221957	9606.ENSP00000343273	68.18
9606.ENSP00000221957	9606.ENSP00000351811	51.56
9606.ENSP00000221957	9606.ENSP00000378917	42.42
9606.ENSP00000221957	9606.ENSP00000414208	41.94
9606.ENSP00000222308	9606.ENSP00000267064	52.94
9606.ENSP00000222308	9606.ENSP00000362728	50.0
9606.ENSP00000222308	9606.ENSP00000404121	54.84
9606.ENSP00000222572	9606.ENSP00000240327	68.42
9606.ENSP00000222572	9606.ENSP00000378917	47.62
9606.ENSP00000222572	9606.ENSP00000426103	65.22
9606.ENSP00000223641	9606.ENSP00000240343	43.33
9606.ENSP00000223641	9606.ENSP00000242577	48.15
9606.ENSP00000223641	9606.ENSP00000267064	48.15
9606.ENSP00000223641	9606.ENSP00000323967	80.0
9606.ENSP00000223641	9606.ENSP00000342434	52.94
9606.ENSP00000223641	9606.ENSP00000350720	47.83
9606.ENSP00000223641	9606.ENSP00000382177	57.89
9606.ENSP00000224807	9606.ENSP00000274764	42.5
9606.ENSP00000224807	9606.ENSP00000316357	75.0
9606.ENSP00000224807	9606.ENSP00000356087	55.56
9606.ENSP00000227471	9606.ENSP00000267064	41.18
9606.ENSP00000227471	9606.ENSP00000316357	37.31
9606.ENSP00000227471	9606.ENSP00000351811	61.9
9606.ENSP00000227525	9606.ENSP00000261839	46.67
9606.ENSP00000227525	9606.ENSP00000316357	84.62
9606.ENSP00000227525	9606.ENSP00000404121	38.89
9606.ENSP00000228506	9606.ENSP00000267064	64.0
9606.ENSP00000228506	9606.ENSP00000316357	68.42
9606.ENSP00000228506	9606.ENSP00000426103	53.12
9606.ENSP00000229314	9606.ENSP00000265866	46.67
9606.ENSP00000229314	9606.ENSP00000316357	65.22
9606.ENSP00000229314	9606.ENSP00000346694	63.64
9606.ENSP00000229314	9606.ENSP00000447537	72.22
9606.ENSP00000231004	9606.ENSP00000228318	40.0
9606.ENSP00000231004	9606.ENSP00000350720	50.0
9606.ENSP00000231004	9606.ENSP00000356087	42.22
9606.ENSP00000231004	9606.ENSP00000356520	44.07
9606.ENSP00000231004	9606.ENSP00000404121	46.67
9606.ENSP00000231004	9606.ENSP00000426103	52.17
9606.ENSP00000231512	9606.ENSP00000261839	58.33
9606.ENSP00000231512	9606.ENSP00000283179	41.86
9606.ENSP00000233242	9606.ENSP00000262077	48.72
9606.ENSP00000233242	9606.ENSP00000301071	60.61
9606.ENSP00000233242	9606.ENSP00000301072	60.61
9606.ENSP00000233242	9606.ENSP00000318195	47.27
9606.ENSP00000233242	9606.ENSP00000329967	50.0
9606.ENSP00000233616	9606.ENSP00000257622	40.32
9606.ENSP00000233616	9606.ENSP00000316357	38.2
9606.ENSP00000233616	9606.ENSP00000350720	73.33
9606.ENSP00000233616	9606.ENSP00000351811	47.62
9606.ENSP00000233616	9606.ENSP00000414208	40.32
9606.ENSP00000237530	9606.ENSP00000261839	61.11
9606.ENSP00000237530	9606.ENSP00000262077	53.19
9606.ENSP00000237530	9606.ENSP00000311997	60.71
9606.ENSP00000237596	9606.ENSP00000318195	58.33
9606.ENSP00000237596	9606.ENSP00000342434	50.0
9606.ENSP00000237596	9606.ENSP00000450710	52.63
9606.ENSP00000238831	9606.ENSP00000378917	52.17
9606.ENSP00000239940	9606.ENSP00000240327	76.47
9606.ENSP00000239940	9606.ENSP00000371236	60.0
9606.ENSP00000239940	9606.ENSP00000378917	60.0
9606.ENSP00000239940	9606.ENSP00000426103	56.41
9606.ENSP00000243253	9606.ENSP00000356520	48.39
9606.ENSP00000245615	9606.ENSP00000329967	65.52
9606.ENSP00000245615	9606.ENSP00000351811	66.67
9606.ENSP00000245615	9606.ENSP00000378917	47.5
9606.ENSP00000245615	9606.ENSP00000426103	81.25
9606.ENSP00000247138	9606.ENSP00000267064	43.48
9606.ENSP00000247138	9606.ENSP00000339027	60.0
9606.ENSP00000247138	9606.ENSP00000350720	50.0
9606.ENSP00000247138	9606.ENSP00000356520	65.62
9606.ENSP00000247138	9606.ENSP00000382177	46.51
9606.ENSP00000247461	9606.ENSP00000267064	61.4
9606.ENSP00000247461	9606.ENSP00000316357	48.28
9606.ENSP00000247461	9606.ENSP00000361927	44.26
9606.ENSP00000247461	9606.ENSP00000382177	50.0
9606.ENSP00000247461	9606.ENSP00000447537	57.89
9606.ENSP00000247712	9606.ENSP00000310670	44.44
