qseqid	sseqid	bitscore
11269.VP24_MABVM	10258.Q6TVJ1_ORFSA	17.7
11269.VP24_MABVM	10258.Q6TVJ2_ORFSA	18.5
11269.VP24_MABVM	10258.Q6TVJ4_ORFSA	16.5
9606.ENSP00000171111	10258.Q6TVJ7_ORFSA	19.2
9606.ENSP00000171111	10258.Q6TVW2_ORFSA	19.6
9606.ENSP00000171111	9606.ENSP00000299218	20.4
9606.ENSP00000171111	9606.ENSP00000326804	21.2
9606.ENSP00000217182	9606.ENSP00000299218	20.8
9606.ENSP00000224784	10258.Q6TVJ2_ORFSA	25.0
9606.ENSP00000224784	10258.Q6TVJ4_ORFSA	19.6
9606.ENSP00000228318	10258.Q6TVJ2_ORFSA	23.1
9606.ENSP00000228318	10258.Q6TVJ7_ORFSA	17.7
9606.ENSP00000228318	9606.ENSP00000299218	18.9
9606.ENSP00000228318	9606.ENSP00000326804	18.1
9606.ENSP00000252455	10258.Q6TVJ4_ORFSA	17.7
9606.ENSP00000252455	10258.Q6TVW2_ORFSA	23.1
9606.ENSP00000252455	9606.ENSP00000299218	20.0
9606.ENSP00000290921	10258.Q6TVJ2_ORFSA	18.1
9606.ENSP00000290921	9606.ENSP00000299218	18.9
9606.ENSP00000290921	9606.ENSP00000326804	18.9
9606.ENSP00000295137	10258.Q6TVJ2_ORFSA	24.6
9606.ENSP00000295137	10258.Q6TVJ4_ORFSA	19.6
9606.ENSP00000301071	10258.Q6TVJ7_ORFSA	18.1
9606.ENSP00000301071	9606.ENSP00000299218	17.7
9606.ENSP00000301071	9606.ENSP00000326804	20.8
9606.ENSP00000301072	10258.Q6TVJ7_ORFSA	18.1
9606.ENSP00000301072	9606.ENSP00000326804	21.9
9606.ENSP00000311825	10258.Q6TVJ2_ORFSA	19.6
9606.ENSP00000311825	9606.ENSP00000299218	20.0
9606.ENSP00000311825	9606.ENSP00000326804	19.6
9606.ENSP00000330054	10258.Q6TVJ2_ORFSA	18.9
9606.ENSP00000330054	9606.ENSP00000299218	20.8
9606.ENSP00000339001	10258.Q6TVJ2_ORFSA	18.9
9606.ENSP00000339001	10258.Q6TVJ7_ORFSA	20.8
9606.ENSP00000339001	9606.ENSP00000299218	20.0
9606.ENSP00000339001	9606.ENSP00000326804	18.5
9606.ENSP00000339835	10258.Q6TVJ1_ORFSA	16.5
9606.ENSP00000339835	10258.Q6TVJ4_ORFSA	15.8
9606.ENSP00000339835	10258.Q6TVW2_ORFSA	18.5
9606.ENSP00000339835	9606.ENSP00000326804	16.2
9606.ENSP00000350052	10258.Q6TVJ1_ORFSA	42.7
9606.ENSP00000350052	10258.Q6TVJ2_ORFSA	43.9
9606.ENSP00000350052	10258.Q6TVJ4_ORFSA	39.3
9606.ENSP00000350052	10258.Q6TVJ7_ORFSA	38.1
9606.ENSP00000350052	10258.Q6TVW2_ORFSA	60.8
9606.ENSP00000350052	9606.ENSP00000326804	20.0
9606.ENSP00000350275	10258.Q6TVJ1_ORFSA	15.8
9606.ENSP00000350275	10258.Q6TVJ4_ORFSA	16.2
9606.ENSP00000350275	10258.Q6TVW2_ORFSA	15.8
9606.ENSP00000352980	10258.Q6TVJ1_ORFSA	16.5
9606.ENSP00000355657	10258.Q6TVJ2_ORFSA	15.8
9606.ENSP00000355657	10258.Q6TVW2_ORFSA	15.8
9606.ENSP00000355778	10258.Q6TVJ1_ORFSA	16.5
9606.ENSP00000355778	10258.Q6TVJ2_ORFSA	15.8
9606.ENSP00000355778	10258.Q6TVW2_ORFSA	15.8
9606.ENSP00000385479	10258.Q6TVW2_ORFSA	15.8
9606.ENSP00000387176	10258.Q6TVJ1_ORFSA	42.4
9606.ENSP00000387176	10258.Q6TVJ2_ORFSA	42.4
9606.ENSP00000387176	10258.Q6TVJ4_ORFSA	40.8
9606.ENSP00000387176	10258.Q6TVJ7_ORFSA	38.5
9606.ENSP00000387176	10258.Q6TVW2_ORFSA	56.6
9606.ENSP00000387176	9606.ENSP00000299218	18.9
9606.ENSP00000387176	9606.ENSP00000326804	20.0
9606.ENSP00000392718	10258.Q6TVJ1_ORFSA	42.4
9606.ENSP00000392718	10258.Q6TVJ2_ORFSA	42.4
9606.ENSP00000392718	10258.Q6TVJ4_ORFSA	40.8
9606.ENSP00000392718	10258.Q6TVJ7_ORFSA	38.1
9606.ENSP00000392718	10258.Q6TVW2_ORFSA	56.2
9606.ENSP00000392718	9606.ENSP00000326804	19.6
9606.ENSP00000439189	10258.Q6TVJ1_ORFSA	42.7
9606.ENSP00000439189	10258.Q6TVJ2_ORFSA	43.9
9606.ENSP00000439189	10258.Q6TVJ4_ORFSA	38.5
9606.ENSP00000439189	10258.Q6TVJ7_ORFSA	38.1
9606.ENSP00000439189	10258.Q6TVW2_ORFSA	61.2
9606.ENSP00000439189	9606.ENSP00000326804	21.2
