qseqid	sseqid	pident
194441.ENV_HTLV2	9606.ENSP00000250113	45.0
194441.ENV_HTLV2	9606.ENSP00000284049	22.471999999999998
194441.ENV_HTLV2	9606.ENSP00000303507	22.549
194441.ENV_HTLV2	9606.ENSP00000345731	50.0
194441.ENV_HTLV2	9606.ENSP00000349823	52.632
194441.ENV_HTLV2	9606.ENSP00000361949	38.461999999999996
194441.ENV_HTLV2	9606.ENSP00000365439	20.312
194441.ENV_HTLV2	9606.ENSP00000416706	28.205
194441.REX_HTLV2	9606.ENSP00000293813	43.478
194441.REX_HTLV2	9606.ENSP00000322977	35.484
194441.REX_HTLV2	9606.ENSP00000347271	28.947
194441.REX_HTLV2	9606.ENSP00000354791	36.585
194441.REX_HTLV2	9606.ENSP00000357459	60.0
194441.REX_HTLV2	9606.ENSP00000368698	30.357
194441.REX_HTLV2	9606.ENSP00000449960	28.570999999999998
194441.TAX_HTLV2	9606.ENSP00000258772	31.818
194441.TAX_HTLV2	9606.ENSP00000282030	30.769000000000002
194441.TAX_HTLV2	9606.ENSP00000287152	36.667
194441.TAX_HTLV2	9606.ENSP00000354360	24.658
194441.TAX_HTLV2	9606.ENSP00000357459	55.0
194441.TAX_HTLV2	9606.ENSP00000370330	39.474000000000004
194441.TAX_HTLV2	9606.ENSP00000382271	37.931
9606.ENSP00000204566	9606.ENSP00000408464	29.73
9606.ENSP00000221996	9606.ENSP00000221996	100.0
9606.ENSP00000221996	9606.ENSP00000262041	44.615
9606.ENSP00000221996	9606.ENSP00000262776	32.308
9606.ENSP00000221996	9606.ENSP00000287701	28.947
9606.ENSP00000221996	9606.ENSP00000337736	31.25
9606.ENSP00000221996	9606.ENSP00000343023	42.308
9606.ENSP00000221996	9606.ENSP00000362728	50.0
9606.ENSP00000221996	9606.ENSP00000370589	31.25
9606.ENSP00000238156	11320.PA_I34A1	28.767
9606.ENSP00000238156	9606.ENSP00000219473	44.0
9606.ENSP00000238156	9606.ENSP00000222399	27.586
9606.ENSP00000238156	9606.ENSP00000247668	40.541
9606.ENSP00000238156	9606.ENSP00000262269	36.111
9606.ENSP00000238156	9606.ENSP00000318176	42.308
9606.ENSP00000238156	9606.ENSP00000342136	34.043
9606.ENSP00000238156	9606.ENSP00000354791	28.03
