qseqid	sseqid	ppos
11588.NSS_RVFVZ	9606.ENSP00000323421	57.14
11588.NSS_RVFVZ	9606.ENSP00000341885	60.0
9606.ENSP00000220764	9606.ENSP00000313420	42.59
9606.ENSP00000220764	9606.ENSP00000338477	44.83
9606.ENSP00000220764	9606.ENSP00000356224	64.52
9606.ENSP00000220764	9606.ENSP00000381167	73.91
9606.ENSP00000220764	9606.ENSP00000419425	40.48
9606.ENSP00000247207	9606.ENSP00000227378	95.11
9606.ENSP00000247207	9606.ENSP00000245907	41.06
9606.ENSP00000247207	9606.ENSP00000248975	72.22
9606.ENSP00000247207	9606.ENSP00000254480	68.0
9606.ENSP00000247207	9606.ENSP00000267064	68.0
9606.ENSP00000247207	9606.ENSP00000305503	51.28
9606.ENSP00000247207	9606.ENSP00000313007	48.05
9606.ENSP00000247207	9606.ENSP00000346067	51.06
9606.ENSP00000247207	9606.ENSP00000356224	57.58
9606.ENSP00000247207	9606.ENSP00000358866	41.0
9606.ENSP00000247207	9606.ENSP00000361949	59.09
9606.ENSP00000247207	9606.ENSP00000364802	92.81
9606.ENSP00000247207	9606.ENSP00000420213	45.71
9606.ENSP00000264071	10298.RIR1_HHV11	52.0
9606.ENSP00000264071	9606.ENSP00000217133	90.23
9606.ENSP00000264071	9606.ENSP00000286317	40.48
9606.ENSP00000264071	9606.ENSP00000301071	61.06
9606.ENSP00000264071	9606.ENSP00000301072	60.75
9606.ENSP00000264071	9606.ENSP00000313007	38.98
9606.ENSP00000264071	9606.ENSP00000339001	98.87
9606.ENSP00000264071	9606.ENSP00000375977	41.67
9606.ENSP00000264990	9606.ENSP00000313420	43.88
9606.ENSP00000264990	9606.ENSP00000441875	47.37
9606.ENSP00000265651	9606.ENSP00000222005	59.09
9606.ENSP00000265651	9606.ENSP00000254480	60.0
9606.ENSP00000265651	9606.ENSP00000368349	42.67
9606.ENSP00000280326	10298.ICP22_HHV11	65.0
9606.ENSP00000280326	9606.ENSP00000245907	41.18
9606.ENSP00000280326	9606.ENSP00000275603	53.85
9606.ENSP00000280326	9606.ENSP00000286788	52.58
9606.ENSP00000280326	9606.ENSP00000295688	58.21
9606.ENSP00000280326	9606.ENSP00000299300	55.12
9606.ENSP00000280326	9606.ENSP00000317334	55.73
9606.ENSP00000280326	9606.ENSP00000340019	46.28
9606.ENSP00000280326	9606.ENSP00000350767	51.72
9606.ENSP00000280326	9606.ENSP00000352980	51.72
9606.ENSP00000280326	9606.ENSP00000377958	62.18
9606.ENSP00000280326	9606.ENSP00000381167	42.86
9606.ENSP00000286788	9606.ENSP00000275603	46.05
9606.ENSP00000286788	9606.ENSP00000286788	100.0
9606.ENSP00000286788	9606.ENSP00000295688	49.28
