qseqid	sseqid	ppos
11269.VP24_MABVM	10633.VP1_SV40	38.75
11269.VP24_MABVM	9606.ENSP00000263253	51.22
9606.ENSP00000171111	9606.ENSP00000290158	51.61
9606.ENSP00000171111	9606.ENSP00000302530	68.18
9606.ENSP00000171111	9606.ENSP00000359206	47.37
9606.ENSP00000171111	9606.ENSP00000367207	44.64
9606.ENSP00000171111	9606.ENSP00000376176	46.43
9606.ENSP00000217182	10633.LT_SV40	65.0
9606.ENSP00000217182	9606.ENSP00000263253	50.0
9606.ENSP00000217182	9606.ENSP00000267163	48.28
9606.ENSP00000217182	9606.ENSP00000332455	58.62
9606.ENSP00000217182	9606.ENSP00000334373	65.52
9606.ENSP00000217182	9606.ENSP00000354588	55.0
9606.ENSP00000217182	9606.ENSP00000357858	57.89
9606.ENSP00000224784	9606.ENSP00000263253	46.94
9606.ENSP00000224784	9606.ENSP00000332455	62.5
9606.ENSP00000224784	9606.ENSP00000332706	73.68
9606.ENSP00000224784	9606.ENSP00000368349	39.24
9606.ENSP00000224784	9606.ENSP00000378699	57.69
9606.ENSP00000228318	9606.ENSP00000276072	43.75
9606.ENSP00000252455	9606.ENSP00000221996	48.98
9606.ENSP00000252455	9606.ENSP00000230354	71.43
9606.ENSP00000252455	9606.ENSP00000263253	54.35
9606.ENSP00000252455	9606.ENSP00000332455	51.85
9606.ENSP00000252455	9606.ENSP00000354588	35.54
9606.ENSP00000252455	9606.ENSP00000368349	48.15
9606.ENSP00000290921	10633.LT_SV40	50.0
9606.ENSP00000290921	10633.VP1_SV40	54.84
9606.ENSP00000290921	9606.ENSP00000263253	57.14
9606.ENSP00000290921	9606.ENSP00000302640	48.78
9606.ENSP00000290921	9606.ENSP00000354522	80.0
9606.ENSP00000290921	9606.ENSP00000359206	43.75
9606.ENSP00000295137	9606.ENSP00000263253	46.94
9606.ENSP00000295137	9606.ENSP00000332455	62.5
9606.ENSP00000295137	9606.ENSP00000332706	73.68
9606.ENSP00000295137	9606.ENSP00000368349	39.24
9606.ENSP00000295137	9606.ENSP00000378699	57.69
9606.ENSP00000301071	10633.VP1_SV40	44.12
9606.ENSP00000301071	9606.ENSP00000359531	57.14
9606.ENSP00000301071	9606.ENSP00000367207	64.29
9606.ENSP00000301072	10633.VP1_SV40	44.12
9606.ENSP00000301072	9606.ENSP00000359531	57.14
9606.ENSP00000301072	9606.ENSP00000367207	64.29
9606.ENSP00000311825	10633.LT_SV40	55.0
9606.ENSP00000311825	9606.ENSP00000263253	38.68
9606.ENSP00000311825	9606.ENSP00000267163	43.1
9606.ENSP00000311825	9606.ENSP00000274026	55.1
9606.ENSP00000311825	9606.ENSP00000276072	41.67
9606.ENSP00000311825	9606.ENSP00000302530	40.0
9606.ENSP00000311825	9606.ENSP00000368349	82.35
9606.ENSP00000330054	10633.LT_SV40	65.0
9606.ENSP00000330054	9606.ENSP00000263253	50.0
9606.ENSP00000330054	9606.ENSP00000267163	48.28
9606.ENSP00000330054	9606.ENSP00000332455	58.62
9606.ENSP00000330054	9606.ENSP00000334373	65.52
9606.ENSP00000330054	9606.ENSP00000354522	52.94
9606.ENSP00000330054	9606.ENSP00000354588	44.44
9606.ENSP00000330054	9606.ENSP00000357858	65.0
9606.ENSP00000339001	9606.ENSP00000290158	44.44
9606.ENSP00000339001	9606.ENSP00000302530	48.15
9606.ENSP00000339001	9606.ENSP00000302640	78.57
9606.ENSP00000339835	9606.ENSP00000217244	52.17
