qseqid	sseqid	bitscore
186538.VP24_EBOZM	9606.ENSP00000228284	20.8
186538.VP24_EBOZM	9606.ENSP00000266000	23.5
186538.VP24_EBOZM	9606.ENSP00000276297	20.4
186538.VP24_EBOZM	9606.ENSP00000290349	31.2
186538.VP24_EBOZM	9606.ENSP00000374212	22.7
186538.VP35_EBOZM	10359.VIE2_HCMVM	25.0
186538.VP35_EBOZM	9606.ENSP00000293362	21.6
186538.VP35_EBOZM	9606.ENSP00000300291	21.9
186538.VP35_EBOZM	9606.ENSP00000301764	23.5
186538.VP35_EBOZM	9606.ENSP00000305480	23.1
186538.VP35_EBOZM	9606.ENSP00000343535	25.8
186538.VP35_EBOZM	9606.ENSP00000351273	24.3
9606.ENSP00000217182	10359.UL97_HCMVM	24.6
9606.ENSP00000217182	10359.US02_HCMVM	21.9
9606.ENSP00000217182	9606.ENSP00000231524	23.9
9606.ENSP00000217182	9606.ENSP00000240343	20.8
9606.ENSP00000217182	9606.ENSP00000317232	23.5
9606.ENSP00000217182	9606.ENSP00000337853	23.1
9606.ENSP00000217182	9606.ENSP00000347733	23.1
9606.ENSP00000217182	9606.ENSP00000348349	23.5
9606.ENSP00000217182	9606.ENSP00000357879	25.8
9606.ENSP00000217182	9606.ENSP00000394394	21.6
9606.ENSP00000221419	9606.ENSP00000266000	22.7
9606.ENSP00000221419	9606.ENSP00000311997	23.1
9606.ENSP00000221419	9606.ENSP00000313007	28.1
9606.ENSP00000221419	9606.ENSP00000337853	21.9
9606.ENSP00000221419	9606.ENSP00000343023	21.9
9606.ENSP00000221419	9606.ENSP00000358696	22.3
9606.ENSP00000228318	9606.ENSP00000263121	23.5
9606.ENSP00000228318	9606.ENSP00000303992	23.5
9606.ENSP00000228318	9606.ENSP00000347733	21.9
9606.ENSP00000228318	9606.ENSP00000371003	22.3
9606.ENSP00000228318	9606.ENSP00000374212	23.1
9606.ENSP00000228318	9606.ENSP00000397552	23.9
9606.ENSP00000240327	9606.ENSP00000265866	23.5
9606.ENSP00000240327	9606.ENSP00000267163	21.9
9606.ENSP00000240327	9606.ENSP00000337853	30.4
9606.ENSP00000240327	9606.ENSP00000343535	30.0
9606.ENSP00000240327	9606.ENSP00000358696	21.6
9606.ENSP00000240343	9606.ENSP00000217244	18.5
9606.ENSP00000240343	9606.ENSP00000219406	21.9
9606.ENSP00000240343	9606.ENSP00000228284	18.5
9606.ENSP00000240343	9606.ENSP00000240343	188.0
9606.ENSP00000240343	9606.ENSP00000242577	179.0
9606.ENSP00000240343	9606.ENSP00000290541	20.0
9606.ENSP00000240343	9606.ENSP00000303992	20.8
9606.ENSP00000240343	9606.ENSP00000347733	18.5
9606.ENSP00000240343	9606.ENSP00000358696	23.1
9606.ENSP00000240343	9606.ENSP00000362824	18.9
9606.ENSP00000240343	9606.ENSP00000368459	18.5
9606.ENSP00000240343	9606.ENSP00000429084	20.8
9606.ENSP00000240343	9606.ENSP00000434614	19.6
9606.ENSP00000242577	9606.ENSP00000217244	18.9
9606.ENSP00000242577	9606.ENSP00000219406	21.9
