qseqid	sseqid	ppos
35305.NSS_BUNL8	9606.ENSP00000229239	50.0
35305.NSS_BUNL8	9606.ENSP00000301764	66.67
35305.NSS_BUNL8	9606.ENSP00000348349	56.41
35305.NSS_BUNL8	9606.ENSP00000361202	56.52
35305.NSS_BUNL8	9606.ENSP00000393183	57.69
35305.NSS_BUNL8	9606.ENSP00000429084	90.0
9606.ENSP00000216181	10359.IL10H_HCMVM	60.98
9606.ENSP00000216181	9606.ENSP00000264657	60.0
9606.ENSP00000216181	9606.ENSP00000337853	51.47
9606.ENSP00000216181	9606.ENSP00000345216	42.96
9606.ENSP00000216181	9606.ENSP00000348349	55.87
9606.ENSP00000216181	9606.ENSP00000361927	66.67
9606.ENSP00000216181	9606.ENSP00000371003	51.95
9606.ENSP00000217182	10359.UL97_HCMVM	59.46
9606.ENSP00000217182	10359.US02_HCMVM	75.0
9606.ENSP00000217182	9606.ENSP00000231524	47.62
9606.ENSP00000217182	9606.ENSP00000240343	51.43
9606.ENSP00000217182	9606.ENSP00000317232	55.88
9606.ENSP00000217182	9606.ENSP00000337853	55.56
9606.ENSP00000217182	9606.ENSP00000347733	50.0
9606.ENSP00000217182	9606.ENSP00000348349	54.05
9606.ENSP00000217182	9606.ENSP00000357879	40.26
9606.ENSP00000217182	9606.ENSP00000394394	60.0
9606.ENSP00000217426	9606.ENSP00000313007	54.84
9606.ENSP00000217426	9606.ENSP00000343023	42.62
9606.ENSP00000217426	9606.ENSP00000347733	54.55
9606.ENSP00000217426	9606.ENSP00000369538	50.0
9606.ENSP00000217426	9606.ENSP00000371341	66.67
9606.ENSP00000217426	9606.ENSP00000372023	62.07
9606.ENSP00000225792	10359.UL35_HCMVM	50.0
9606.ENSP00000225792	10359.US02_HCMVM	57.89
9606.ENSP00000225792	9606.ENSP00000253792	37.85
9606.ENSP00000225792	9606.ENSP00000332340	44.19
9606.ENSP00000225792	9606.ENSP00000343535	42.19
9606.ENSP00000225792	9606.ENSP00000369538	56.82
9606.ENSP00000240851	10359.PP65_HCMVM	52.0
9606.ENSP00000240851	9606.ENSP00000266000	48.81
9606.ENSP00000240851	9606.ENSP00000268058	81.25
9606.ENSP00000240851	9606.ENSP00000290541	41.18
9606.ENSP00000240851	9606.ENSP00000345731	46.81
9606.ENSP00000240851	9606.ENSP00000374212	48.0
9606.ENSP00000240851	9606.ENSP00000378350	63.64
9606.ENSP00000243563	9606.ENSP00000228284	53.25
9606.ENSP00000243563	9606.ENSP00000264710	48.39
9606.ENSP00000243563	9606.ENSP00000313007	51.16
9606.ENSP00000243563	9606.ENSP00000343023	44.0
9606.ENSP00000243563	9606.ENSP00000345216	41.94
9606.ENSP00000243563	9606.ENSP00000347733	58.82
9606.ENSP00000243563	9606.ENSP00000357113	43.33
9606.ENSP00000243563	9606.ENSP00000364578	46.77
9606.ENSP00000243563	9606.ENSP00000368459	59.09
9606.ENSP00000243563	9606.ENSP00000374212	61.9
9606.ENSP00000243563	9606.ENSP00000429084	47.83
9606.ENSP00000249923	10359.VIE1_HCMVM	50.7
9606.ENSP00000249923	9606.ENSP00000348349	48.98
9606.ENSP00000249923	9606.ENSP00000358696	44.58
9606.ENSP00000249923	9606.ENSP00000393183	46.51
9606.ENSP00000253024	10359.UL144_HCMVM	39.39
9606.ENSP00000253024	9606.ENSP00000231524	36.33
9606.ENSP00000253024	9606.ENSP00000268058	41.61
9606.ENSP00000253024	9606.ENSP00000337853	37.78
9606.ENSP00000253024	9606.ENSP00000343023	44.79
9606.ENSP00000253024	9606.ENSP00000371003	42.22
9606.ENSP00000253024	9606.ENSP00000371341	56.67
9606.ENSP00000253024	9606.ENSP00000374212	68.57
9606.ENSP00000253792	9606.ENSP00000253792	100.0
9606.ENSP00000253792	9606.ENSP00000266000	84.62
9606.ENSP00000253792	9606.ENSP00000270586	38.81
9606.ENSP00000253792	9606.ENSP00000305480	78.95
9606.ENSP00000253792	9606.ENSP00000347733	54.29
9606.ENSP00000253792	9606.ENSP00000397552	42.86
9606.ENSP00000254108	10359.VIE2_HCMVM	50.0
9606.ENSP00000254108	9606.ENSP00000228284	46.51
9606.ENSP00000254108	9606.ENSP00000313007	47.24
9606.ENSP00000254108	9606.ENSP00000345216	33.7
9606.ENSP00000262375	9606.ENSP00000347733	54.05
9606.ENSP00000262375	9606.ENSP00000358696	45.45
9606.ENSP00000262375	9606.ENSP00000368030	43.08
9606.ENSP00000262375	9606.ENSP00000393183	80.0
9606.ENSP00000262375	9606.ENSP00000429084	46.88
9606.ENSP00000262746	9606.ENSP00000301071	48.48
9606.ENSP00000262746	9606.ENSP00000301072	48.48
9606.ENSP00000262746	9606.ENSP00000332340	58.06
9606.ENSP00000262746	9606.ENSP00000374212	40.91
9606.ENSP00000264335	10359.VICA_HCMVM	62.5
9606.ENSP00000264335	9606.ENSP00000332340	58.82
9606.ENSP00000264335	9606.ENSP00000343701	61.11
9606.ENSP00000265028	9606.ENSP00000228284	45.16
9606.ENSP00000265028	9606.ENSP00000229239	52.17
9606.ENSP00000265028	9606.ENSP00000268058	41.3
9606.ENSP00000265028	9606.ENSP00000376176	43.48
9606.ENSP00000265056	9606.ENSP00000217244	38.27
9606.ENSP00000265056	9606.ENSP00000300291	73.33
9606.ENSP00000265056	9606.ENSP00000311997	44.64
9606.ENSP00000265056	9606.ENSP00000318297	48.89
9606.ENSP00000265056	9606.ENSP00000363998	43.48
9606.ENSP00000265056	9606.ENSP00000368030	54.55
9606.ENSP00000265056	9606.ENSP00000376176	66.67
9606.ENSP00000265056	9606.ENSP00000423673	40.51
9606.ENSP00000272322	9606.ENSP00000337853	55.56
9606.ENSP00000272322	9606.ENSP00000345216	50.0
9606.ENSP00000272322	9606.ENSP00000362824	46.67
9606.ENSP00000272322	9606.ENSP00000397552	40.24
9606.ENSP00000280326	9606.ENSP00000313007	36.17
9606.ENSP00000280326	9606.ENSP00000324173	54.55
9606.ENSP00000280326	9606.ENSP00000332340	43.4
9606.ENSP00000284694	10359.ICP27_HCMVM	53.19
9606.ENSP00000284694	10359.UL97_HCMVM	50.0
9606.ENSP00000284694	9606.ENSP00000293362	61.29
9606.ENSP00000284694	9606.ENSP00000343023	69.23
9606.ENSP00000284694	9606.ENSP00000374212	43.64
9606.ENSP00000287295	9606.ENSP00000268058	50.0
9606.ENSP00000287295	9606.ENSP00000347733	58.06
9606.ENSP00000287295	9606.ENSP00000361927	61.11
9606.ENSP00000287295	9606.ENSP00000374212	45.95
9606.ENSP00000287295	9606.ENSP00000429084	47.06
9606.ENSP00000295688	9606.ENSP00000301764	50.7
9606.ENSP00000295688	9606.ENSP00000347733	60.0
9606.ENSP00000295688	9606.ENSP00000358696	58.82
9606.ENSP00000295688	9606.ENSP00000378350	43.75
9606.ENSP00000299767	9606.ENSP00000228284	65.22
9606.ENSP00000299767	9606.ENSP00000253792	54.76
9606.ENSP00000299767	9606.ENSP00000286091	65.0
9606.ENSP00000299767	9606.ENSP00000310129	44.26
9606.ENSP00000299767	9606.ENSP00000317232	61.9
9606.ENSP00000299767	9606.ENSP00000345731	45.65
9606.ENSP00000300107	10359.UL97_HCMVM	52.5
9606.ENSP00000300107	9606.ENSP00000157812	50.65
9606.ENSP00000300107	9606.ENSP00000264639	51.85
9606.ENSP00000300107	9606.ENSP00000290541	70.0
9606.ENSP00000300107	9606.ENSP00000318297	61.76
9606.ENSP00000300107	9606.ENSP00000365025	64.71
9606.ENSP00000300107	9606.ENSP00000368030	53.33
9606.ENSP00000300107	9606.ENSP00000374212	57.69
9606.ENSP00000300107	9606.ENSP00000401802	56.0
9606.ENSP00000301071	10359.UL76_HCMVM	62.96
9606.ENSP00000301071	10359.VIE1_HCMVM	41.18
9606.ENSP00000301071	9606.ENSP00000301071	100.0
9606.ENSP00000301071	9606.ENSP00000301072	98.89
9606.ENSP00000301071	9606.ENSP00000339001	61.06
9606.ENSP00000301071	9606.ENSP00000363998	40.19
9606.ENSP00000301071	9606.ENSP00000368459	48.57
9606.ENSP00000301071	9606.ENSP00000394394	52.78
9606.ENSP00000301072	10359.VIE1_HCMVM	41.18
9606.ENSP00000301072	9606.ENSP00000301071	98.89
9606.ENSP00000301072	9606.ENSP00000301072	100.0
9606.ENSP00000301072	9606.ENSP00000339001	61.29
9606.ENSP00000301072	9606.ENSP00000368459	48.57
9606.ENSP00000301522	9606.ENSP00000268058	63.16
9606.ENSP00000301522	9606.ENSP00000301071	45.45
9606.ENSP00000301522	9606.ENSP00000301072	45.45
9606.ENSP00000301522	9606.ENSP00000332340	57.58
