qseqid	sseqid	bitscore
35305.NSS_BUNL8	9606.ENSP00000229239	18.5
35305.NSS_BUNL8	9606.ENSP00000301764	19.6
35305.NSS_BUNL8	9606.ENSP00000348349	19.6
35305.NSS_BUNL8	9606.ENSP00000361202	19.6
35305.NSS_BUNL8	9606.ENSP00000393183	18.9
35305.NSS_BUNL8	9606.ENSP00000429084	21.9
9606.ENSP00000216181	10359.IL10H_HCMVM	23.9
9606.ENSP00000216181	9606.ENSP00000264657	28.9
9606.ENSP00000216181	9606.ENSP00000337853	24.3
9606.ENSP00000216181	9606.ENSP00000345216	23.9
9606.ENSP00000216181	9606.ENSP00000348349	380.0
9606.ENSP00000216181	9606.ENSP00000361927	26.2
9606.ENSP00000216181	9606.ENSP00000371003	23.9
9606.ENSP00000217182	10359.UL97_HCMVM	24.6
9606.ENSP00000217182	10359.US02_HCMVM	21.9
9606.ENSP00000217182	9606.ENSP00000231524	23.9
9606.ENSP00000217182	9606.ENSP00000240343	20.8
9606.ENSP00000217182	9606.ENSP00000317232	23.5
9606.ENSP00000217182	9606.ENSP00000337853	23.1
9606.ENSP00000217182	9606.ENSP00000347733	23.1
9606.ENSP00000217182	9606.ENSP00000348349	23.5
9606.ENSP00000217182	9606.ENSP00000357879	25.8
9606.ENSP00000217182	9606.ENSP00000394394	21.6
9606.ENSP00000217426	9606.ENSP00000313007	22.7
9606.ENSP00000217426	9606.ENSP00000343023	22.3
9606.ENSP00000217426	9606.ENSP00000347733	22.3
9606.ENSP00000217426	9606.ENSP00000369538	22.3
9606.ENSP00000217426	9606.ENSP00000371341	22.7
9606.ENSP00000217426	9606.ENSP00000372023	21.9
9606.ENSP00000225792	10359.UL35_HCMVM	23.1
9606.ENSP00000225792	10359.US02_HCMVM	21.9
9606.ENSP00000225792	9606.ENSP00000253792	29.6
9606.ENSP00000225792	9606.ENSP00000332340	132.0
9606.ENSP00000225792	9606.ENSP00000343535	23.9
9606.ENSP00000225792	9606.ENSP00000369538	25.8
9606.ENSP00000240851	10359.PP65_HCMVM	21.2
9606.ENSP00000240851	9606.ENSP00000266000	25.8
9606.ENSP00000240851	9606.ENSP00000268058	21.6
9606.ENSP00000240851	9606.ENSP00000290541	21.9
9606.ENSP00000240851	9606.ENSP00000345731	30.4
9606.ENSP00000240851	9606.ENSP00000374212	21.6
9606.ENSP00000240851	9606.ENSP00000378350	23.9
9606.ENSP00000243563	9606.ENSP00000228284	34.7
9606.ENSP00000243563	9606.ENSP00000264710	21.2
9606.ENSP00000243563	9606.ENSP00000313007	40.0
9606.ENSP00000243563	9606.ENSP00000343023	20.8
9606.ENSP00000243563	9606.ENSP00000345216	23.9
9606.ENSP00000243563	9606.ENSP00000347733	24.6
9606.ENSP00000243563	9606.ENSP00000357113	21.6
9606.ENSP00000243563	9606.ENSP00000364578	27.7
9606.ENSP00000243563	9606.ENSP00000368459	20.4
9606.ENSP00000243563	9606.ENSP00000374212	23.9
9606.ENSP00000243563	9606.ENSP00000429084	25.0
9606.ENSP00000249923	10359.VIE1_HCMVM	32.3
9606.ENSP00000249923	9606.ENSP00000348349	26.2
9606.ENSP00000249923	9606.ENSP00000358696	23.9
9606.ENSP00000249923	9606.ENSP00000393183	28.1
9606.ENSP00000253024	10359.UL144_HCMVM	25.4
9606.ENSP00000253024	9606.ENSP00000231524	42.7
9606.ENSP00000253024	9606.ENSP00000268058	65.5
9606.ENSP00000253024	9606.ENSP00000337853	25.0
9606.ENSP00000253024	9606.ENSP00000343023	65.1
9606.ENSP00000253024	9606.ENSP00000371003	28.5
9606.ENSP00000253024	9606.ENSP00000371341	25.8
9606.ENSP00000253024	9606.ENSP00000374212	23.1
9606.ENSP00000253792	9606.ENSP00000253792	2282.0
9606.ENSP00000253792	9606.ENSP00000266000	25.8
9606.ENSP00000253792	9606.ENSP00000270586	23.9
9606.ENSP00000253792	9606.ENSP00000305480	22.7
9606.ENSP00000253792	9606.ENSP00000347733	25.8
9606.ENSP00000253792	9606.ENSP00000397552	24.6
9606.ENSP00000254108	10359.VIE2_HCMVM	23.1
9606.ENSP00000254108	9606.ENSP00000228284	30.8
9606.ENSP00000254108	9606.ENSP00000313007	33.1
9606.ENSP00000254108	9606.ENSP00000345216	23.9
9606.ENSP00000262375	9606.ENSP00000347733	25.0
