qseqid	sseqid	pident
337041.VE1_HPV16	9606.ENSP00000352980	25.926
337041.VE2_HPV16	36427.NSP1_ROTHC	23.076999999999998
337041.VE2_HPV16	9606.ENSP00000264414	29.031999999999996
337041.VE2_HPV16	9606.ENSP00000265094	31.25
337041.VE6_HPV16	36427.NSP1_ROTHC	35.484
337041.VE6_HPV16	9606.ENSP00000265094	66.667
337041.VE6_HPV16	9606.ENSP00000310219	26.087
337041.VE6_HPV16	9606.ENSP00000364805	34.375
337041.VE7_HPV16	9606.ENSP00000262306	25.805999999999997
337041.VE7_HPV16	9606.ENSP00000310219	33.333
337041.VL1_HPV16	9606.ENSP00000247207	23.276
337041.VL1_HPV16	9606.ENSP00000262306	43.75
337041.VL1_HPV16	9606.ENSP00000264414	24.241999999999997
337041.VL1_HPV16	9606.ENSP00000303373	54.545
337041.VL1_HPV16	9606.ENSP00000310219	50.0
337041.VL1_HPV16	9606.ENSP00000321389	54.545
337041.VL1_HPV16	9606.ENSP00000328484	54.545
337041.VL1_HPV16	9606.ENSP00000332194	54.545
337041.VL1_HPV16	9606.ENSP00000341094	54.545
337041.VL1_HPV16	9606.ENSP00000352119	54.545
337041.VL1_HPV16	9606.ENSP00000355656	54.545
337041.VL1_HPV16	9606.ENSP00000358158	54.545
337041.VL1_HPV16	9606.ENSP00000364802	50.0
337041.VL1_HPV16	9606.ENSP00000364805	50.0
337041.VL1_HPV16	9606.ENSP00000366679	54.545
337041.VL1_HPV16	9606.ENSP00000373730	54.545
337041.VL2_HPV16	9606.ENSP00000265094	29.031999999999996
337041.VL2_HPV16	9606.ENSP00000364802	33.333
337041.VL2_HPV16	9606.ENSP00000364805	33.333
9606.ENSP00000012049	9606.ENSP00000247207	46.667
9606.ENSP00000158771	9606.ENSP00000264414	71.429
9606.ENSP00000162749	9606.ENSP00000265094	41.667
9606.ENSP00000166345	9606.ENSP00000262306	32.143
9606.ENSP00000166345	9606.ENSP00000431822	34.615
9606.ENSP00000175091	9606.ENSP00000264414	19.512
9606.ENSP00000185150	9606.ENSP00000265094	33.333
9606.ENSP00000199936	9606.ENSP00000247207	22.221999999999998
9606.ENSP00000199936	9606.ENSP00000364805	42.857
9606.ENSP00000215567	9606.ENSP00000303373	25.0
9606.ENSP00000215567	9606.ENSP00000328484	25.0
9606.ENSP00000215567	9606.ENSP00000341094	25.0
9606.ENSP00000215567	9606.ENSP00000352119	25.0
9606.ENSP00000215567	9606.ENSP00000366679	25.0
9606.ENSP00000217244	36427.NSP1_ROTHC	21.429000000000002
9606.ENSP00000217446	9606.ENSP00000247207	32.431999999999995
9606.ENSP00000217456	36427.NSP1_ROTHC	55.556000000000004
9606.ENSP00000217456	9606.ENSP00000265094	77.778
9606.ENSP00000217456	9606.ENSP00000431822	27.586
9606.ENSP00000218348	9606.ENSP00000264414	30.769000000000002
9606.ENSP00000218348	9606.ENSP00000431822	25.0
9606.ENSP00000219476	9606.ENSP00000247207	52.941
9606.ENSP00000219476	9606.ENSP00000264414	25.0
9606.ENSP00000219476	9606.ENSP00000310219	34.783
9606.ENSP00000219476	9606.ENSP00000364805	43.478
9606.ENSP00000221561	36427.NSP1_ROTHC	34.783
9606.ENSP00000221561	9606.ENSP00000364805	54.545
9606.ENSP00000222008	9606.ENSP00000310219	29.63
9606.ENSP00000222008	9606.ENSP00000431822	34.783
9606.ENSP00000222224	9606.ENSP00000247207	26.087
9606.ENSP00000222224	9606.ENSP00000310219	43.75
9606.ENSP00000222224	9606.ENSP00000364802	26.761
9606.ENSP00000222224	9606.ENSP00000364805	31.818
9606.ENSP00000222572	9606.ENSP00000247207	37.5
9606.ENSP00000222572	9606.ENSP00000264414	34.375
9606.ENSP00000222572	9606.ENSP00000265094	42.105
9606.ENSP00000222572	9606.ENSP00000310219	46.153999999999996
9606.ENSP00000222572	9606.ENSP00000364802	46.153999999999996
9606.ENSP00000222572	9606.ENSP00000364805	42.857
9606.ENSP00000222572	9606.ENSP00000431822	27.273000000000003
9606.ENSP00000223190	9606.ENSP00000247207	56.25
9606.ENSP00000223190	9606.ENSP00000265094	34.884
9606.ENSP00000223190	9606.ENSP00000352980	60.0
9606.ENSP00000223641	9606.ENSP00000303373	22.951
9606.ENSP00000223641	9606.ENSP00000328484	22.951
9606.ENSP00000223641	9606.ENSP00000341094	22.951
9606.ENSP00000223641	9606.ENSP00000352119	22.951
9606.ENSP00000223641	9606.ENSP00000366679	22.951
9606.ENSP00000225525	9606.ENSP00000247207	53.846000000000004
9606.ENSP00000225525	9606.ENSP00000264414	28.570999999999998
9606.ENSP00000225525	9606.ENSP00000310219	53.846000000000004
9606.ENSP00000225525	9606.ENSP00000364802	30.303
9606.ENSP00000225525	9606.ENSP00000364805	62.5
9606.ENSP00000227525	9606.ENSP00000264414	39.286
9606.ENSP00000228506	9606.ENSP00000262306	37.5
9606.ENSP00000228506	9606.ENSP00000265094	30.951999999999998
9606.ENSP00000228506	9606.ENSP00000310219	31.706999999999997
9606.ENSP00000229314	9606.ENSP00000247207	43.75
9606.ENSP00000229314	9606.ENSP00000264414	37.5
9606.ENSP00000229314	9606.ENSP00000310219	43.75
9606.ENSP00000229314	9606.ENSP00000364802	43.75
9606.ENSP00000230340	9606.ENSP00000247207	32.143
9606.ENSP00000230340	9606.ENSP00000262306	32.143
9606.ENSP00000230340	9606.ENSP00000264414	29.268
9606.ENSP00000230340	9606.ENSP00000265094	28.205
9606.ENSP00000230354	9606.ENSP00000247207	30.769000000000002
9606.ENSP00000230354	9606.ENSP00000262306	26.471
9606.ENSP00000230354	9606.ENSP00000264414	50.0
9606.ENSP00000233242	36427.NSP1_ROTHC	33.333
9606.ENSP00000233242	9606.ENSP00000262306	34.146
9606.ENSP00000233331	9606.ENSP00000264414	36.111
9606.ENSP00000233331	9606.ENSP00000265094	30.769000000000002
9606.ENSP00000233331	9606.ENSP00000303373	30.769000000000002
9606.ENSP00000233331	9606.ENSP00000321389	41.379
9606.ENSP00000233331	9606.ENSP00000328484	41.379
9606.ENSP00000233331	9606.ENSP00000332194	41.379
9606.ENSP00000233331	9606.ENSP00000341094	30.769000000000002
9606.ENSP00000233331	9606.ENSP00000352119	41.379
9606.ENSP00000233331	9606.ENSP00000355656	30.769000000000002
9606.ENSP00000233331	9606.ENSP00000358158	41.379
9606.ENSP00000233331	9606.ENSP00000364802	42.857
9606.ENSP00000233331	9606.ENSP00000364805	42.857
9606.ENSP00000233331	9606.ENSP00000366679	41.379
9606.ENSP00000233331	9606.ENSP00000373730	41.379
9606.ENSP00000235933	9606.ENSP00000264414	42.857
9606.ENSP00000235933	9606.ENSP00000265094	28.570999999999998
9606.ENSP00000235933	9606.ENSP00000310219	24.324
9606.ENSP00000235933	9606.ENSP00000364805	29.73
9606.ENSP00000237530	9606.ENSP00000265094	47.059
9606.ENSP00000237596	9606.ENSP00000247207	26.0
9606.ENSP00000237596	9606.ENSP00000310219	32.0
9606.ENSP00000237596	9606.ENSP00000352980	34.211
9606.ENSP00000237596	9606.ENSP00000364802	21.276999999999997
9606.ENSP00000237596	9606.ENSP00000364805	32.431999999999995
9606.ENSP00000238788	9606.ENSP00000262306	30.769000000000002
9606.ENSP00000238788	9606.ENSP00000264414	32.258
9606.ENSP00000238831	9606.ENSP00000265094	43.478
9606.ENSP00000244741	36427.NSP1_ROTHC	31.818
9606.ENSP00000244741	9606.ENSP00000264414	50.0
9606.ENSP00000244741	9606.ENSP00000265094	41.176
9606.ENSP00000244741	9606.ENSP00000364805	40.909
9606.ENSP00000244741	9606.ENSP00000431822	57.143
9606.ENSP00000245414	36427.NSP1_ROTHC	20.0
9606.ENSP00000245414	9606.ENSP00000264414	27.5
9606.ENSP00000245414	9606.ENSP00000265094	66.667
9606.ENSP00000245615	9606.ENSP00000264414	24.324
9606.ENSP00000245615	9606.ENSP00000310219	50.0
9606.ENSP00000245615	9606.ENSP00000364802	50.0
9606.ENSP00000246071	9606.ENSP00000247207	29.412
9606.ENSP00000246071	9606.ENSP00000265094	31.25
9606.ENSP00000246071	9606.ENSP00000310219	30.612
9606.ENSP00000246071	9606.ENSP00000364802	28.947
9606.ENSP00000246071	9606.ENSP00000364805	31.480999999999998
9606.ENSP00000247461	36427.NSP1_ROTHC	37.931
9606.ENSP00000250498	36427.NSP1_ROTHC	25.0
9606.ENSP00000250498	9606.ENSP00000264414	50.0
9606.ENSP00000250498	9606.ENSP00000265094	40.0
9606.ENSP00000250498	9606.ENSP00000431822	55.556000000000004
9606.ENSP00000251527	9606.ENSP00000247207	63.636
9606.ENSP00000251527	9606.ENSP00000303373	29.166999999999998
9606.ENSP00000251527	9606.ENSP00000310219	63.636
9606.ENSP00000251527	9606.ENSP00000321389	29.166999999999998
9606.ENSP00000251527	9606.ENSP00000328484	29.166999999999998
9606.ENSP00000251527	9606.ENSP00000332194	28.302
9606.ENSP00000251527	9606.ENSP00000341094	29.166999999999998
9606.ENSP00000251527	9606.ENSP00000352119	29.166999999999998
9606.ENSP00000251527	9606.ENSP00000355656	29.166999999999998
9606.ENSP00000251527	9606.ENSP00000358158	29.166999999999998
9606.ENSP00000251527	9606.ENSP00000364802	63.636
9606.ENSP00000251527	9606.ENSP00000364805	63.636
9606.ENSP00000251527	9606.ENSP00000366679	29.166999999999998
9606.ENSP00000251527	9606.ENSP00000373730	28.302
9606.ENSP00000254101	9606.ENSP00000247207	54.545
9606.ENSP00000254101	9606.ENSP00000310219	54.545
9606.ENSP00000254101	9606.ENSP00000364802	54.545
9606.ENSP00000254101	9606.ENSP00000364805	54.545
9606.ENSP00000255608	9606.ENSP00000303373	41.667
9606.ENSP00000255608	9606.ENSP00000321389	41.667
9606.ENSP00000255608	9606.ENSP00000341094	41.667
9606.ENSP00000255608	9606.ENSP00000352119	41.667
9606.ENSP00000255608	9606.ENSP00000355656	41.667
9606.ENSP00000255608	9606.ENSP00000358158	41.667
9606.ENSP00000256031	9606.ENSP00000264414	22.916999999999998
9606.ENSP00000256119	9606.ENSP00000247207	25.217
9606.ENSP00000256119	9606.ENSP00000264414	24.359
9606.ENSP00000256119	9606.ENSP00000310219	34.375
9606.ENSP00000256119	9606.ENSP00000364805	26.531
9606.ENSP00000256194	9606.ENSP00000264414	39.13
9606.ENSP00000256194	9606.ENSP00000303373	32.558
9606.ENSP00000256194	9606.ENSP00000310219	53.846000000000004
9606.ENSP00000256194	9606.ENSP00000341094	32.558
9606.ENSP00000256194	9606.ENSP00000355656	32.558
9606.ENSP00000256194	9606.ENSP00000364805	21.781999999999996
9606.ENSP00000256194	9606.ENSP00000431822	47.619
9606.ENSP00000256255	9606.ENSP00000247207	22.221999999999998
9606.ENSP00000256255	9606.ENSP00000310219	29.545
9606.ENSP00000256255	9606.ENSP00000364802	28.889
9606.ENSP00000256255	9606.ENSP00000364805	27.273000000000003
9606.ENSP00000256255	9606.ENSP00000431822	36.364000000000004
9606.ENSP00000257818	9606.ENSP00000264414	66.667
9606.ENSP00000257818	9606.ENSP00000265094	33.333
9606.ENSP00000257904	9606.ENSP00000247207	75.0
9606.ENSP00000257904	9606.ENSP00000264414	30.0
9606.ENSP00000257904	9606.ENSP00000265094	25.0
9606.ENSP00000257904	9606.ENSP00000364805	75.0
9606.ENSP00000258105	9606.ENSP00000247207	50.0
9606.ENSP00000258105	9606.ENSP00000264414	38.889
9606.ENSP00000259963	9606.ENSP00000247207	26.25
9606.ENSP00000259963	9606.ENSP00000264414	29.166999999999998
9606.ENSP00000259963	9606.ENSP00000310219	53.333
9606.ENSP00000260324	9606.ENSP00000247207	24.107
9606.ENSP00000260324	9606.ENSP00000265094	31.034000000000002
9606.ENSP00000260810	9606.ENSP00000247207	63.636
9606.ENSP00000260810	9606.ENSP00000264414	34.286
9606.ENSP00000261303	9606.ENSP00000264414	46.667
9606.ENSP00000261531	9606.ENSP00000310219	47.059
9606.ENSP00000261531	9606.ENSP00000364802	23.386999999999997
9606.ENSP00000261574	9606.ENSP00000310219	33.333
9606.ENSP00000261574	9606.ENSP00000364805	26.666999999999998
9606.ENSP00000261622	9606.ENSP00000247207	33.333
9606.ENSP00000261622	9606.ENSP00000264414	34.783
9606.ENSP00000261683	36427.NSP1_ROTHC	50.0
9606.ENSP00000261683	9606.ENSP00000264414	26.923000000000002
9606.ENSP00000261721	9606.ENSP00000247207	25.0
9606.ENSP00000261721	9606.ENSP00000303373	37.5
9606.ENSP00000261721	9606.ENSP00000310219	24.038
9606.ENSP00000261721	9606.ENSP00000321389	37.5
9606.ENSP00000261721	9606.ENSP00000341094	37.5
9606.ENSP00000261721	9606.ENSP00000352119	37.5
9606.ENSP00000261721	9606.ENSP00000355656	37.5
9606.ENSP00000261721	9606.ENSP00000358158	37.5
9606.ENSP00000261721	9606.ENSP00000364805	25.0
9606.ENSP00000261740	36427.NSP1_ROTHC	30.233
9606.ENSP00000261740	9606.ENSP00000247207	69.23100000000001
9606.ENSP00000261740	9606.ENSP00000303373	37.037
9606.ENSP00000261740	9606.ENSP00000310219	69.23100000000001
9606.ENSP00000261740	9606.ENSP00000321389	33.333
9606.ENSP00000261740	9606.ENSP00000328484	33.333
9606.ENSP00000261740	9606.ENSP00000341094	37.037
9606.ENSP00000261740	9606.ENSP00000352119	33.333
9606.ENSP00000261740	9606.ENSP00000355656	37.037
9606.ENSP00000261740	9606.ENSP00000364802	61.538000000000004
9606.ENSP00000261740	9606.ENSP00000364805	61.538000000000004
9606.ENSP00000261740	9606.ENSP00000366679	33.333
9606.ENSP00000261740	9606.ENSP00000373730	33.333
9606.ENSP00000261789	9606.ENSP00000247207	20.588
9606.ENSP00000261789	9606.ENSP00000264414	28.570999999999998
9606.ENSP00000261789	9606.ENSP00000310219	28.570999999999998
9606.ENSP00000261875	9606.ENSP00000247207	22.726999999999997
9606.ENSP00000261942	9606.ENSP00000247207	33.333
9606.ENSP00000261942	9606.ENSP00000264414	29.688000000000002
9606.ENSP00000261942	9606.ENSP00000303373	42.857
9606.ENSP00000261942	9606.ENSP00000321389	35.714
9606.ENSP00000261942	9606.ENSP00000328484	35.714
9606.ENSP00000261942	9606.ENSP00000332194	35.714
9606.ENSP00000261942	9606.ENSP00000341094	42.857
9606.ENSP00000261942	9606.ENSP00000352119	35.714
9606.ENSP00000261942	9606.ENSP00000355656	42.857
9606.ENSP00000261942	9606.ENSP00000358158	35.714
9606.ENSP00000261942	9606.ENSP00000364805	24.675
9606.ENSP00000261942	9606.ENSP00000366679	35.714
9606.ENSP00000261942	9606.ENSP00000373730	35.714
9606.ENSP00000262133	9606.ENSP00000247207	53.333
9606.ENSP00000262133	9606.ENSP00000265094	37.037
9606.ENSP00000262133	9606.ENSP00000310219	77.778
9606.ENSP00000262133	9606.ENSP00000364802	53.333
9606.ENSP00000262133	9606.ENSP00000364805	53.333
9606.ENSP00000262209	9606.ENSP00000247207	45.0
9606.ENSP00000262209	9606.ENSP00000262306	37.5
9606.ENSP00000262209	9606.ENSP00000265094	32.143
9606.ENSP00000262209	9606.ENSP00000310219	45.0
9606.ENSP00000262209	9606.ENSP00000352980	24.615
9606.ENSP00000262209	9606.ENSP00000364802	50.0
9606.ENSP00000262209	9606.ENSP00000364805	55.0
9606.ENSP00000262213	9606.ENSP00000265094	42.857
9606.ENSP00000262213	9606.ENSP00000321389	33.333
9606.ENSP00000262213	9606.ENSP00000328484	33.333
9606.ENSP00000262213	9606.ENSP00000352119	33.333
9606.ENSP00000262213	9606.ENSP00000366679	33.333
9606.ENSP00000262213	9606.ENSP00000373730	33.333
9606.ENSP00000262306	9606.ENSP00000247207	36.364000000000004
9606.ENSP00000262306	9606.ENSP00000262306	100.0
9606.ENSP00000262306	9606.ENSP00000264414	39.13
9606.ENSP00000262306	9606.ENSP00000310219	50.0
9606.ENSP00000262306	9606.ENSP00000364802	50.0
9606.ENSP00000262306	9606.ENSP00000364805	50.0
9606.ENSP00000262306	9606.ENSP00000431822	27.419
9606.ENSP00000262367	9606.ENSP00000310219	26.866
9606.ENSP00000262861	9606.ENSP00000247207	30.435
9606.ENSP00000262861	9606.ENSP00000310219	45.0
9606.ENSP00000262861	9606.ENSP00000352980	30.951999999999998
9606.ENSP00000262861	9606.ENSP00000364802	45.0
9606.ENSP00000262861	9606.ENSP00000364805	30.612
9606.ENSP00000262887	9606.ENSP00000247207	60.0
9606.ENSP00000262887	9606.ENSP00000310219	60.0
9606.ENSP00000262887	9606.ENSP00000364805	50.0
9606.ENSP00000262904	36427.NSP1_ROTHC	27.273000000000003
9606.ENSP00000262904	9606.ENSP00000262306	23.076999999999998
9606.ENSP00000262904	9606.ENSP00000265094	39.474000000000004
9606.ENSP00000262904	9606.ENSP00000431822	30.435
9606.ENSP00000262962	9606.ENSP00000262306	54.545
9606.ENSP00000262962	9606.ENSP00000264414	44.443999999999996
9606.ENSP00000262962	9606.ENSP00000310219	29.031999999999996
9606.ENSP00000262962	9606.ENSP00000352119	33.333
9606.ENSP00000262962	9606.ENSP00000364802	24.241999999999997
9606.ENSP00000262962	9606.ENSP00000364805	24.241999999999997
9606.ENSP00000263253	9606.ENSP00000264414	28.570999999999998
9606.ENSP00000263253	9606.ENSP00000310219	28.358
9606.ENSP00000263253	9606.ENSP00000364802	26.471
9606.ENSP00000263253	9606.ENSP00000364805	24.49
9606.ENSP00000263377	9606.ENSP00000262306	38.235
9606.ENSP00000263377	9606.ENSP00000264414	41.463
9606.ENSP00000263468	36427.NSP1_ROTHC	24.138
9606.ENSP00000263468	9606.ENSP00000264414	36.0
9606.ENSP00000263468	9606.ENSP00000310219	72.727
9606.ENSP00000263754	9606.ENSP00000262306	25.0
9606.ENSP00000263754	9606.ENSP00000303373	58.333
9606.ENSP00000263754	9606.ENSP00000310219	34.783
9606.ENSP00000263754	9606.ENSP00000321389	58.333
9606.ENSP00000263754	9606.ENSP00000328484	58.333
9606.ENSP00000263754	9606.ENSP00000332194	58.333
9606.ENSP00000263754	9606.ENSP00000341094	58.333
9606.ENSP00000263754	9606.ENSP00000352119	58.333
9606.ENSP00000263754	9606.ENSP00000355656	58.333
9606.ENSP00000263754	9606.ENSP00000358158	58.333
9606.ENSP00000263754	9606.ENSP00000364805	41.667
9606.ENSP00000263754	9606.ENSP00000366679	58.333
9606.ENSP00000263754	9606.ENSP00000373730	58.333
9606.ENSP00000264716	9606.ENSP00000247207	36.842
9606.ENSP00000264716	9606.ENSP00000310219	42.105
9606.ENSP00000264716	9606.ENSP00000364805	42.105
9606.ENSP00000264771	9606.ENSP00000364802	19.403
9606.ENSP00000265044	36427.NSP1_ROTHC	27.5
9606.ENSP00000265044	9606.ENSP00000247207	22.221999999999998
9606.ENSP00000265044	9606.ENSP00000262306	29.412
9606.ENSP00000265044	9606.ENSP00000264414	28.570999999999998
9606.ENSP00000265044	9606.ENSP00000310219	22.221999999999998
9606.ENSP00000265044	9606.ENSP00000364802	47.619
9606.ENSP00000265044	9606.ENSP00000364805	30.0
9606.ENSP00000265056	9606.ENSP00000265094	28.430999999999997
9606.ENSP00000265641	9606.ENSP00000247207	35.484
9606.ENSP00000265641	9606.ENSP00000265094	37.5
9606.ENSP00000265641	9606.ENSP00000310219	32.258
9606.ENSP00000265641	9606.ENSP00000352980	35.484
9606.ENSP00000265641	9606.ENSP00000364802	32.258
9606.ENSP00000266269	36427.NSP1_ROTHC	46.153999999999996
9606.ENSP00000266269	9606.ENSP00000247207	53.333
9606.ENSP00000266269	9606.ENSP00000310219	27.273000000000003
9606.ENSP00000266269	9606.ENSP00000364802	36.842
9606.ENSP00000266269	9606.ENSP00000364805	31.429000000000002
9606.ENSP00000266269	9606.ENSP00000431822	36.364000000000004
9606.ENSP00000266732	9606.ENSP00000247207	61.538000000000004
9606.ENSP00000266732	9606.ENSP00000264414	31.034000000000002
9606.ENSP00000266732	9606.ENSP00000310219	37.5
9606.ENSP00000266732	9606.ENSP00000364802	61.538000000000004
9606.ENSP00000267163	9606.ENSP00000247207	33.333
9606.ENSP00000267163	9606.ENSP00000264414	34.286
9606.ENSP00000267163	9606.ENSP00000265094	31.818
9606.ENSP00000267163	9606.ENSP00000310219	30.0
9606.ENSP00000267163	9606.ENSP00000352980	24.074
9606.ENSP00000267163	9606.ENSP00000364802	40.0
9606.ENSP00000267163	9606.ENSP00000364805	29.63
9606.ENSP00000267812	9606.ENSP00000264414	56.25
9606.ENSP00000267812	9606.ENSP00000310219	39.13
9606.ENSP00000267812	9606.ENSP00000364802	33.898
