qseqid	sseqid	ppos
194440.ENV_HTL1C	9606.ENSP00000233627	81.82
194440.ENV_HTL1C	9606.ENSP00000301764	51.22
194440.HBZ_HTL1C	9606.ENSP00000259335	45.0
194440.HBZ_HTL1C	9606.ENSP00000295688	43.48
194440.HBZ_HTL1C	9606.ENSP00000351552	47.37
194440.HBZ_HTL1C	9606.ENSP00000355890	47.92
194440.HBZ_HTL1C	9606.ENSP00000378917	75.0
194440.REX_HTL1C	9606.ENSP00000249806	76.47
194440.REX_HTL1C	9606.ENSP00000259818	56.67
194440.REX_HTL1C	9606.ENSP00000264071	56.67
194440.REX_HTL1C	9606.ENSP00000318697	56.67
194440.REX_HTL1C	9606.ENSP00000339001	56.67
194440.REX_HTL1C	9606.ENSP00000341289	56.67
194440.REX_HTL1C	9606.ENSP00000369703	56.67
194440.REX_HTL1C	9606.ENSP00000451560	60.0
194440.TAX_HTL1C	9606.ENSP00000215739	47.17
194440.TAX_HTL1C	9606.ENSP00000264705	57.14
194440.TAX_HTL1C	9606.ENSP00000300648	55.17
194440.TAX_HTL1C	9606.ENSP00000355895	43.18
194440.TAX_HTL1C	9606.ENSP00000384144	59.26
9606.ENSP00000005340	11234.NCAP_MEASC	42.86
9606.ENSP00000005340	9606.ENSP00000203630	40.58
9606.ENSP00000005340	9606.ENSP00000256366	64.62
9606.ENSP00000005340	9606.ENSP00000261183	66.67
9606.ENSP00000005340	9606.ENSP00000295470	57.14
9606.ENSP00000005340	9606.ENSP00000325875	80.0
9606.ENSP00000005340	9606.ENSP00000335153	54.84
9606.ENSP00000005340	9606.ENSP00000408730	60.0
9606.ENSP00000200457	9606.ENSP00000278353	47.46
9606.ENSP00000200457	9606.ENSP00000329411	45.83
9606.ENSP00000200457	9606.ENSP00000340466	40.82
9606.ENSP00000200457	9606.ENSP00000345656	44.68
9606.ENSP00000200457	9606.ENSP00000354125	45.33
9606.ENSP00000200457	9606.ENSP00000355759	47.92
9606.ENSP00000200457	9606.ENSP00000412324	48.48
9606.ENSP00000204566	9606.ENSP00000257245	47.5
9606.ENSP00000204566	9606.ENSP00000261942	39.62
9606.ENSP00000204566	9606.ENSP00000313420	50.0
9606.ENSP00000204566	9606.ENSP00000356991	48.28
9606.ENSP00000204566	9606.ENSP00000359424	49.28
9606.ENSP00000204566	9606.ENSP00000375977	58.82
9606.ENSP00000221996	9606.ENSP00000304437	41.04
9606.ENSP00000221996	9606.ENSP00000311028	50.0
9606.ENSP00000221996	9606.ENSP00000341382	39.29
9606.ENSP00000221996	9606.ENSP00000354468	44.74
9606.ENSP00000221996	9606.ENSP00000359424	54.05
9606.ENSP00000222224	9606.ENSP00000364847	71.43
9606.ENSP00000233331	9606.ENSP00000262854	46.3
9606.ENSP00000233331	9606.ENSP00000296464	34.21
9606.ENSP00000233331	9606.ENSP00000317780	53.85
9606.ENSP00000233331	9606.ENSP00000354720	44.63
9606.ENSP00000233331	9606.ENSP00000369127	49.09
9606.ENSP00000235310	9606.ENSP00000269143	87.5
9606.ENSP00000235310	9606.ENSP00000296509	51.06
9606.ENSP00000235310	9606.ENSP00000318687	48.28
9606.ENSP00000235310	9606.ENSP00000348510	52.94
9606.ENSP00000235310	9606.ENSP00000357048	50.98
9606.ENSP00000238156	9606.ENSP00000265351	54.35
9606.ENSP00000238156	9606.ENSP00000290913	55.36
9606.ENSP00000238156	9606.ENSP00000305653	50.0
9606.ENSP00000238156	9606.ENSP00000341382	46.21
9606.ENSP00000238156	9606.ENSP00000354720	50.52
9606.ENSP00000238156	9606.ENSP00000392330	55.26
9606.ENSP00000240343	9606.ENSP00000216218	60.0
9606.ENSP00000240343	9606.ENSP00000259335	62.5
9606.ENSP00000240343	9606.ENSP00000263956	51.16
9606.ENSP00000240343	9606.ENSP00000285968	54.55
9606.ENSP00000240343	9606.ENSP00000305653	53.85
9606.ENSP00000240343	9606.ENSP00000340742	51.52
9606.ENSP00000240343	9606.ENSP00000362688	50.0
9606.ENSP00000240343	9606.ENSP00000375977	50.0
9606.ENSP00000240343	9606.ENSP00000377148	64.52
9606.ENSP00000240343	9606.ENSP00000378887	50.0
9606.ENSP00000240343	9606.ENSP00000384144	44.64
9606.ENSP00000242248	9606.ENSP00000261183	61.9
9606.ENSP00000242248	9606.ENSP00000265388	68.75
9606.ENSP00000242248	9606.ENSP00000354720	41.38
9606.ENSP00000242248	9606.ENSP00000358640	68.42
9606.ENSP00000242248	9606.ENSP00000382274	51.85
9606.ENSP00000246912	9606.ENSP00000264018	50.0
9606.ENSP00000246912	9606.ENSP00000310668	48.89
9606.ENSP00000246912	9606.ENSP00000343535	53.49
9606.ENSP00000246912	9606.ENSP00000349508	68.18
9606.ENSP00000246912	9606.ENSP00000355759	58.06
9606.ENSP00000246912	9606.ENSP00000412324	48.94
9606.ENSP00000246912	9606.ENSP00000417963	48.94
9606.ENSP00000248879	9606.ENSP00000245907	51.28
9606.ENSP00000248879	9606.ENSP00000262854	50.0
9606.ENSP00000248879	9606.ENSP00000294053	47.62
9606.ENSP00000248879	9606.ENSP00000315768	45.45
9606.ENSP00000248879	9606.ENSP00000335304	62.96
9606.ENSP00000248879	9606.ENSP00000340742	45.92
9606.ENSP00000248879	9606.ENSP00000343535	42.71
9606.ENSP00000248879	9606.ENSP00000364794	45.63
9606.ENSP00000249440	9606.ENSP00000253024	57.14
9606.ENSP00000249440	9606.ENSP00000340742	44.64
9606.ENSP00000249440	9606.ENSP00000361845	39.33
9606.ENSP00000249440	9606.ENSP00000381237	63.64
9606.ENSP00000249440	9606.ENSP00000440045	45.35
9606.ENSP00000252818	9606.ENSP00000260665	70.59
9606.ENSP00000252818	9606.ENSP00000304350	52.0
9606.ENSP00000252818	9606.ENSP00000341382	63.64
9606.ENSP00000252818	9606.ENSP00000349923	45.83
9606.ENSP00000252818	9606.ENSP00000354720	54.17
9606.ENSP00000254043	9606.ENSP00000224237	49.04
9606.ENSP00000254043	9606.ENSP00000242285	55.56
9606.ENSP00000254043	9606.ENSP00000262982	52.63
9606.ENSP00000254043	9606.ENSP00000264028	55.56
9606.ENSP00000254043	9606.ENSP00000269576	79.62
9606.ENSP00000254043	9606.ENSP00000286371	48.48
9606.ENSP00000254043	9606.ENSP00000300648	55.88
9606.ENSP00000254043	9606.ENSP00000340742	44.83
9606.ENSP00000254043	9606.ENSP00000370023	63.16
9606.ENSP00000259021	9606.ENSP00000324804	47.76
9606.ENSP00000259021	9606.ENSP00000355890	68.18
9606.ENSP00000259021	9606.ENSP00000418447	39.29
9606.ENSP00000262053	9606.ENSP00000260665	66.67
9606.ENSP00000262053	9606.ENSP00000262030	48.89
9606.ENSP00000262053	9606.ENSP00000264028	62.5
9606.ENSP00000262053	9606.ENSP00000264818	92.31
9606.ENSP00000262053	9606.ENSP00000273077	86.67
9606.ENSP00000262053	9606.ENSP00000287647	55.88
9606.ENSP00000262053	9606.ENSP00000310668	62.5
9606.ENSP00000262053	9606.ENSP00000354720	51.02
9606.ENSP00000262074	9606.ENSP00000284320	51.16
9606.ENSP00000262074	9606.ENSP00000290299	54.93
9606.ENSP00000262074	9606.ENSP00000341382	60.53
9606.ENSP00000262074	9606.ENSP00000348510	61.11
9606.ENSP00000262074	9606.ENSP00000355890	42.7
9606.ENSP00000262570	9606.ENSP00000262570	100.0
9606.ENSP00000262570	9606.ENSP00000290913	53.91
9606.ENSP00000262570	9606.ENSP00000305653	60.0
9606.ENSP00000262570	9606.ENSP00000440045	59.38
9606.ENSP00000262570	9606.ENSP00000444408	42.42
9606.ENSP00000263278	9606.ENSP00000216500	49.2
9606.ENSP00000263278	9606.ENSP00000249923	52.5
9606.ENSP00000263278	9606.ENSP00000278353	41.03
9606.ENSP00000263278	9606.ENSP00000292644	73.68
9606.ENSP00000263278	9606.ENSP00000298510	41.46
9606.ENSP00000263278	9606.ENSP00000362744	45.0
9606.ENSP00000263278	9606.ENSP00000377958	72.22
9606.ENSP00000263278	9606.ENSP00000378887	47.92
9606.ENSP00000263278	9606.ENSP00000384273	53.66
9606.ENSP00000264110	9606.ENSP00000259335	46.34
9606.ENSP00000264110	9606.ENSP00000262374	45.24
9606.ENSP00000264110	9606.ENSP00000295901	43.48
9606.ENSP00000264110	9606.ENSP00000319756	55.56
9606.ENSP00000265529	11234.V_MEASC	47.06
9606.ENSP00000265529	9606.ENSP00000011619	54.29
9606.ENSP00000265529	9606.ENSP00000245838	43.48
9606.ENSP00000265529	9606.ENSP00000364794	43.52
