qseqid	sseqid	bitscore
11320.HEMA_I34A1	9606.ENSP00000260665	23.9
11320.HEMA_I34A1	9606.ENSP00000354468	23.5
11320.HEMA_I34A1	9606.ENSP00000358060	24.3
11320.HEMA_I34A1	9606.ENSP00000458238	23.5
11320.M1_I34A1	9606.ENSP00000257894	23.1
11320.M1_I34A1	9606.ENSP00000262854	25.8
11320.M1_I34A1	9606.ENSP00000264639	22.3
11320.M1_I34A1	9606.ENSP00000308430	23.9
11320.M1_I34A1	9606.ENSP00000310842	23.9
11320.M1_I34A1	9606.ENSP00000319574	23.9
11320.M1_I34A1	9606.ENSP00000355541	23.1
11320.M1_I34A1	9606.ENSP00000388658	23.9
11320.M2_I34A1	9606.ENSP00000262027	21.2
11320.M2_I34A1	9606.ENSP00000327821	23.1
11320.M2_I34A1	9606.ENSP00000358997	20.8
11320.NCAP_I34A1	9606.ENSP00000251642	23.5
11320.NCAP_I34A1	9606.ENSP00000340742	27.3
11320.NCAP_I34A1	9606.ENSP00000365725	27.3
11320.NEP_I34A1	9606.ENSP00000253024	20.8
11320.NEP_I34A1	9606.ENSP00000259335	21.2
11320.NEP_I34A1	9606.ENSP00000280326	21.2
11320.NEP_I34A1	9606.ENSP00000348886	21.2
11320.NEP_I34A1	9606.ENSP00000351552	21.9
11320.NEP_I34A1	9606.ENSP00000358060	20.8
11320.NEP_I34A1	9606.ENSP00000369042	20.8
11320.NRAM_I34A1	9606.ENSP00000302961	30.0
11320.NS1_I34A1	9606.ENSP00000215739	23.9
11320.NS1_I34A1	9606.ENSP00000262982	22.3
11320.NS1_I34A1	9606.ENSP00000287295	22.3
11320.NS1_I34A1	9606.ENSP00000295470	25.0
11320.NS1_I34A1	9606.ENSP00000310668	23.1
11320.NS1_I34A1	9606.ENSP00000354125	23.1
11320.NS1_I34A1	9606.ENSP00000462023	21.9
11320.PA_I34A1	9606.ENSP00000222214	26.6
11320.PA_I34A1	9606.ENSP00000259335	25.4
11320.PA_I34A1	9606.ENSP00000293842	23.1
11320.PB2_I34A1	11234.HEMA_MEASC	27.3
11320.PB2_I34A1	9606.ENSP00000228318	26.6
11320.PB2_I34A1	9606.ENSP00000285968	25.0
11320.PB2_I34A1	9606.ENSP00000315768	26.2
11320.PB2_I34A1	9606.ENSP00000351777	24.3
11320.PB2_I34A1	9606.ENSP00000369042	25.4
11320.RDRP_I34A1	9606.ENSP00000229264	23.9
11320.RDRP_I34A1	9606.ENSP00000273077	24.6
11320.RDRP_I34A1	9606.ENSP00000348510	25.8
9606.ENSP00000005340	11234.NCAP_MEASC	23.9
9606.ENSP00000005340	9606.ENSP00000203630	24.6
9606.ENSP00000005340	9606.ENSP00000256366	53.9
9606.ENSP00000005340	9606.ENSP00000261183	23.9
9606.ENSP00000005340	9606.ENSP00000295470	23.9
9606.ENSP00000005340	9606.ENSP00000325875	25.4
9606.ENSP00000005340	9606.ENSP00000335153	26.2
9606.ENSP00000005340	9606.ENSP00000408730	23.5
9606.ENSP00000168216	9606.ENSP00000216500	46.2
9606.ENSP00000168216	9606.ENSP00000258091	21.9
9606.ENSP00000168216	9606.ENSP00000264705	22.3
9606.ENSP00000168216	9606.ENSP00000278353	32.7
9606.ENSP00000168216	9606.ENSP00000287647	23.5
9606.ENSP00000168216	9606.ENSP00000355890	22.7
9606.ENSP00000168216	9606.ENSP00000378887	40.8
9606.ENSP00000196551	9606.ENSP00000262455	23.5
9606.ENSP00000196551	9606.ENSP00000262746	24.3
9606.ENSP00000196551	9606.ENSP00000278823	21.6
9606.ENSP00000196551	9606.ENSP00000300107	23.1
9606.ENSP00000196551	9606.ENSP00000333633	21.9
9606.ENSP00000200457	9606.ENSP00000278353	29.3
9606.ENSP00000200457	9606.ENSP00000329411	24.6
9606.ENSP00000200457	9606.ENSP00000340466	23.5
9606.ENSP00000200457	9606.ENSP00000345656	28.9
9606.ENSP00000200457	9606.ENSP00000354125	24.3
9606.ENSP00000200457	9606.ENSP00000355759	27.7
9606.ENSP00000200457	9606.ENSP00000412324	26.6
9606.ENSP00000202773	9606.ENSP00000202773	573.0
9606.ENSP00000202773	9606.ENSP00000245838	25.0
9606.ENSP00000202773	9606.ENSP00000253788	29.3
9606.ENSP00000202773	9606.ENSP00000338477	22.3
9606.ENSP00000202773	9606.ENSP00000343535	27.3
9606.ENSP00000202773	9606.ENSP00000365725	25.4
9606.ENSP00000215071	11234.HEMA_MEASC	23.5
9606.ENSP00000215071	9606.ENSP00000318115	23.5
9606.ENSP00000215071	9606.ENSP00000377954	22.7
9606.ENSP00000215754	9606.ENSP00000259335	26.9
9606.ENSP00000215754	9606.ENSP00000262027	23.1
9606.ENSP00000215754	9606.ENSP00000300648	20.4
9606.ENSP00000215754	9606.ENSP00000304350	20.8
9606.ENSP00000215754	9606.ENSP00000318687	20.8
9606.ENSP00000215754	9606.ENSP00000332455	21.2
9606.ENSP00000215754	9606.ENSP00000359818	22.3
9606.ENSP00000215754	9606.ENSP00000366677	22.3
9606.ENSP00000215829	11234.PHOSP_MEASC	22.3
9606.ENSP00000215829	9606.ENSP00000249923	21.9
9606.ENSP00000215829	9606.ENSP00000275603	20.8
9606.ENSP00000215829	9606.ENSP00000275732	25.8
9606.ENSP00000215829	9606.ENSP00000318687	21.6
9606.ENSP00000215829	9606.ENSP00000357048	21.2
9606.ENSP00000215829	9606.ENSP00000377865	20.8
9606.ENSP00000215829	9606.ENSP00000387654	20.8
9606.ENSP00000216038	9606.ENSP00000245838	28.5
9606.ENSP00000216038	9606.ENSP00000255631	23.9
9606.ENSP00000216038	9606.ENSP00000262375	25.0
9606.ENSP00000216038	9606.ENSP00000358417	26.9
9606.ENSP00000216122	9606.ENSP00000296930	26.2
9606.ENSP00000216122	9606.ENSP00000300107	25.8
9606.ENSP00000216122	9606.ENSP00000301764	25.0
9606.ENSP00000216122	9606.ENSP00000305790	24.3
9606.ENSP00000216181	9606.ENSP00000217971	26.9
9606.ENSP00000216181	9606.ENSP00000224237	30.8
9606.ENSP00000216181	9606.ENSP00000225726	29.3
9606.ENSP00000216181	9606.ENSP00000251047	26.9
9606.ENSP00000216181	9606.ENSP00000260665	26.9
9606.ENSP00000216181	9606.ENSP00000261622	27.7
9606.ENSP00000216181	9606.ENSP00000264657	28.9
9606.ENSP00000216181	9606.ENSP00000295901	25.8
9606.ENSP00000216181	9606.ENSP00000296255	30.8
9606.ENSP00000216181	9606.ENSP00000300161	25.4
9606.ENSP00000216181	9606.ENSP00000341382	28.1
9606.ENSP00000216181	9606.ENSP00000354720	43.9
9606.ENSP00000216181	9606.ENSP00000382274	27.7
9606.ENSP00000216190	9606.ENSP00000258739	25.0
9606.ENSP00000216190	9606.ENSP00000368438	25.0
9606.ENSP00000216727	9606.ENSP00000217455	23.9
9606.ENSP00000216727	9606.ENSP00000233468	23.9
9606.ENSP00000216727	9606.ENSP00000251047	25.0
9606.ENSP00000216727	9606.ENSP00000262455	23.9
9606.ENSP00000216727	9606.ENSP00000275732	23.5
9606.ENSP00000216727	9606.ENSP00000295470	44.3
9606.ENSP00000216727	9606.ENSP00000301587	23.1
9606.ENSP00000216727	9606.ENSP00000304350	23.9
9606.ENSP00000216727	9606.ENSP00000313007	33.1
9606.ENSP00000216727	9606.ENSP00000313199	42.7
9606.ENSP00000216727	9606.ENSP00000318115	23.9
9606.ENSP00000216727	9606.ENSP00000318195	37.7
9606.ENSP00000216727	9606.ENSP00000325376	30.0
9606.ENSP00000216727	9606.ENSP00000338477	24.3
9606.ENSP00000216727	9606.ENSP00000341382	24.3
9606.ENSP00000216727	9606.ENSP00000349168	27.3
9606.ENSP00000216727	9606.ENSP00000353089	47.8
9606.ENSP00000216727	9606.ENSP00000354468	24.6
9606.ENSP00000216727	9606.ENSP00000354720	25.0
9606.ENSP00000216727	9606.ENSP00000391774	32.7
9606.ENSP00000216727	9606.ENSP00000394316	23.5
9606.ENSP00000216727	9606.ENSP00000463999	25.0
9606.ENSP00000217182	9606.ENSP00000262375	25.0
9606.ENSP00000217182	9606.ENSP00000307940	48.9
9606.ENSP00000217182	9606.ENSP00000322439	173.0
9606.ENSP00000217182	9606.ENSP00000330054	887.0
9606.ENSP00000217182	9606.ENSP00000346954	23.1
9606.ENSP00000217182	9606.ENSP00000354125	25.4
9606.ENSP00000217182	9606.ENSP00000376472	25.0
9606.ENSP00000217182	9606.ENSP00000418401	23.1
