qseqid	sseqid	bitscore
10258.Q6TVJ1_ORFSA	10245.K1_VACCW	24.3
10258.Q6TVJ1_ORFSA	9606.ENSP00000324287	34.3
10258.Q6TVJ1_ORFSA	9606.ENSP00000340329	23.5
10258.Q6TVJ1_ORFSA	9606.ENSP00000341360	26.6
10258.Q6TVJ1_ORFSA	9606.ENSP00000369129	22.3
10258.Q6TVJ2_ORFSA	9606.ENSP00000324287	41.6
10258.Q6TVJ2_ORFSA	9606.ENSP00000344789	24.6
10258.Q6TVJ2_ORFSA	9606.ENSP00000356520	24.3
10258.Q6TVJ4_ORFSA	10245.K1_VACCW	23.1
10258.Q6TVJ4_ORFSA	9606.ENSP00000263967	23.1
10258.Q6TVJ4_ORFSA	9606.ENSP00000281456	26.6
10258.Q6TVJ4_ORFSA	9606.ENSP00000324287	38.5
10258.Q6TVJ4_ORFSA	9606.ENSP00000340329	21.6
10258.Q6TVJ4_ORFSA	9606.ENSP00000349259	21.9
10258.Q6TVJ4_ORFSA	9606.ENSP00000357791	25.8
10258.Q6TVJ7_ORFSA	10245.K1_VACCW	29.6
10258.Q6TVJ7_ORFSA	9606.ENSP00000324287	41.6
10258.Q6TVJ7_ORFSA	9606.ENSP00000354720	21.9
10258.Q6TVJ7_ORFSA	9606.ENSP00000366070	22.7
10258.Q6TVW2_ORFSA	10245.K1_VACCW	29.3
10258.Q6TVW2_ORFSA	9606.ENSP00000268712	22.3
10258.Q6TVW2_ORFSA	9606.ENSP00000316357	25.8
10258.Q6TVW2_ORFSA	9606.ENSP00000324287	35.4
10258.Q6TVW2_ORFSA	9606.ENSP00000349259	23.1
10258.Q6TVW2_ORFSA	9606.ENSP00000358635	26.2
10258.Q6TVW2_ORFSA	9606.ENSP00000363745	25.0
10258.Q6TVW2_ORFSA	9606.ENSP00000370808	23.5
9606.ENSP00000216225	9606.ENSP00000263967	20.4
9606.ENSP00000216225	9606.ENSP00000269122	19.6
9606.ENSP00000216225	9606.ENSP00000337853	20.0
9606.ENSP00000216225	9606.ENSP00000349259	21.6
9606.ENSP00000216225	9606.ENSP00000353878	21.2
9606.ENSP00000231487	9606.ENSP00000293288	23.1
9606.ENSP00000231487	9606.ENSP00000324173	23.5
9606.ENSP00000231487	9606.ENSP00000366070	20.0
9606.ENSP00000299218	9606.ENSP00000289153	25.8
9606.ENSP00000299218	9606.ENSP00000311997	23.1
9606.ENSP00000299218	9606.ENSP00000358622	25.8
9606.ENSP00000299218	9606.ENSP00000384018	23.5
9606.ENSP00000299218	9606.ENSP00000387266	23.5
9606.ENSP00000326804	10245.K7_VACCW	23.5
9606.ENSP00000326804	9606.ENSP00000297954	27.3
9606.ENSP00000326804	9606.ENSP00000307078	23.1
9606.ENSP00000326804	9606.ENSP00000316357	23.1
9606.ENSP00000326804	9606.ENSP00000324287	23.1
9606.ENSP00000326804	9606.ENSP00000349467	26.2
