qseqid	sseqid	bitscore
11588.NSS_RVFVZ	10258.Q6TVJ2_ORFSA	18.1
9606.ENSP00000220764	9606.ENSP00000299218	17.7
9606.ENSP00000220764	9606.ENSP00000326804	19.2
9606.ENSP00000247207	10258.Q6TVJ1_ORFSA	18.1
9606.ENSP00000247207	10258.Q6TVJ7_ORFSA	21.2
9606.ENSP00000247207	9606.ENSP00000326804	19.2
9606.ENSP00000264071	10258.Q6TVJ2_ORFSA	18.9
9606.ENSP00000264071	10258.Q6TVJ7_ORFSA	21.2
9606.ENSP00000264071	9606.ENSP00000299218	20.0
9606.ENSP00000264071	9606.ENSP00000326804	18.9
9606.ENSP00000264990	10258.Q6TVJ7_ORFSA	18.9
9606.ENSP00000264990	9606.ENSP00000216225	18.1
9606.ENSP00000264990	9606.ENSP00000326804	18.9
9606.ENSP00000265651	10258.Q6TVJ4_ORFSA	20.0
9606.ENSP00000265651	9606.ENSP00000216225	18.1
9606.ENSP00000265651	9606.ENSP00000299218	20.8
9606.ENSP00000265651	9606.ENSP00000326804	21.9
9606.ENSP00000280326	9606.ENSP00000299218	18.5
9606.ENSP00000280326	9606.ENSP00000326804	18.9
9606.ENSP00000286788	10258.Q6TVW2_ORFSA	20.4
9606.ENSP00000286788	9606.ENSP00000231487	18.1
9606.ENSP00000286788	9606.ENSP00000299218	18.9
9606.ENSP00000295688	9606.ENSP00000216225	20.4
9606.ENSP00000295688	9606.ENSP00000326804	18.5
9606.ENSP00000296464	10258.Q6TVJ4_ORFSA	20.0
9606.ENSP00000299300	10258.Q6TVJ1_ORFSA	18.1
9606.ENSP00000299300	10258.Q6TVJ7_ORFSA	19.2
9606.ENSP00000301071	10258.Q6TVJ7_ORFSA	18.1
9606.ENSP00000301071	9606.ENSP00000299218	17.7
9606.ENSP00000301071	9606.ENSP00000326804	20.8
9606.ENSP00000301072	10258.Q6TVJ7_ORFSA	18.1
9606.ENSP00000301072	9606.ENSP00000326804	21.9
9606.ENSP00000302961	10258.Q6TVJ2_ORFSA	19.2
9606.ENSP00000302961	10258.Q6TVJ4_ORFSA	20.0
9606.ENSP00000302961	9606.ENSP00000231487	19.2
9606.ENSP00000302961	9606.ENSP00000299218	19.2
9606.ENSP00000316032	10258.Q6TVJ1_ORFSA	20.0
9606.ENSP00000316032	10258.Q6TVJ2_ORFSA	25.8
9606.ENSP00000316032	10258.Q6TVJ4_ORFSA	20.4
9606.ENSP00000316032	10258.Q6TVJ7_ORFSA	22.7
9606.ENSP00000316032	9606.ENSP00000299218	26.6
9606.ENSP00000316032	9606.ENSP00000326804	20.4
9606.ENSP00000318687	10258.Q6TVJ1_ORFSA	18.9
9606.ENSP00000318687	10258.Q6TVJ2_ORFSA	20.0
9606.ENSP00000318687	10258.Q6TVJ4_ORFSA	18.9
9606.ENSP00000324173	10258.Q6TVJ4_ORFSA	19.2
9606.ENSP00000324173	10258.Q6TVJ7_ORFSA	20.0
9606.ENSP00000324173	10258.Q6TVW2_ORFSA	18.5
9606.ENSP00000324173	9606.ENSP00000231487	23.9
9606.ENSP00000324173	9606.ENSP00000299218	18.9
9606.ENSP00000324173	9606.ENSP00000326804	20.4
9606.ENSP00000325875	10258.Q6TVJ2_ORFSA	20.0
9606.ENSP00000325875	10258.Q6TVJ7_ORFSA	19.2
9606.ENSP00000325875	9606.ENSP00000299218	21.6
9606.ENSP00000325875	9606.ENSP00000326804	23.9
9606.ENSP00000335153	10258.Q6TVJ2_ORFSA	20.0
9606.ENSP00000335153	10258.Q6TVJ7_ORFSA	18.9
9606.ENSP00000335153	9606.ENSP00000299218	18.9
9606.ENSP00000335153	9606.ENSP00000326804	23.5
9606.ENSP00000339001	10258.Q6TVJ2_ORFSA	18.9
9606.ENSP00000339001	10258.Q6TVJ7_ORFSA	20.8
9606.ENSP00000339001	9606.ENSP00000299218	20.0
9606.ENSP00000339001	9606.ENSP00000326804	18.5
9606.ENSP00000341289	10258.Q6TVJ2_ORFSA	18.9
9606.ENSP00000341289	10258.Q6TVJ7_ORFSA	20.8
9606.ENSP00000341289	9606.ENSP00000299218	20.0
9606.ENSP00000341289	9606.ENSP00000326804	18.5
9606.ENSP00000356348	10258.Q6TVJ2_ORFSA	16.9
9606.ENSP00000360154	10258.Q6TVJ2_ORFSA	21.2
9606.ENSP00000360154	10258.Q6TVJ4_ORFSA	20.0
9606.ENSP00000360154	10258.Q6TVW2_ORFSA	18.9
9606.ENSP00000360154	9606.ENSP00000231487	19.6
9606.ENSP00000360154	9606.ENSP00000299218	18.9
9606.ENSP00000377958	10258.Q6TVJ7_ORFSA	18.5
9606.ENSP00000377958	9606.ENSP00000299218	18.9
9606.ENSP00000384144	10258.Q6TVJ2_ORFSA	21.6
9606.ENSP00000384144	9606.ENSP00000299218	20.4
9606.ENSP00000384144	9606.ENSP00000326804	23.1
9606.ENSP00000451560	10258.Q6TVJ1_ORFSA	19.2
9606.ENSP00000451560	10258.Q6TVJ2_ORFSA	19.6
9606.ENSP00000451560	10258.Q6TVJ7_ORFSA	20.4
9606.ENSP00000451560	9606.ENSP00000299218	18.9
9606.ENSP00000451560	9606.ENSP00000326804	19.6
