qseqid	sseqid	ppos
337041.VE1_HPV16	9606.ENSP00000240343	61.11
337041.VE2_HPV16	9606.ENSP00000238156	57.14
337041.VE2_HPV16	9606.ENSP00000336524	54.29
337041.VE2_HPV16	9606.ENSP00000343819	57.58
337041.VE2_HPV16	9606.ENSP00000360266	51.85
337041.VE2_HPV16	9606.ENSP00000381148	55.56
337041.VE2_HPV16	9606.ENSP00000430684	39.71
337041.VE6_HPV16	9606.ENSP00000200457	56.25
337041.VE6_HPV16	9606.ENSP00000264110	46.51
337041.VE6_HPV16	9606.ENSP00000325929	57.89
337041.VE6_HPV16	9606.ENSP00000345731	54.84
337041.VE6_HPV16	9606.ENSP00000348578	38.71
337041.VE6_HPV16	9606.ENSP00000361868	64.71
337041.VE6_HPV16	9606.ENSP00000381148	69.23
337041.VE7_HPV16	9606.ENSP00000200457	47.62
337041.VE7_HPV16	9606.ENSP00000238156	48.72
337041.VE7_HPV16	9606.ENSP00000331201	80.0
337041.VE7_HPV16	9606.ENSP00000343745	44.64
337041.VE7_HPV16	9606.ENSP00000370330	41.94
337041.VE7_HPV16	9606.ENSP00000433459	41.67
337041.VL1_HPV16	9606.ENSP00000334061	47.06
337041.VL1_HPV16	9606.ENSP00000369959	53.33
337041.VL2_HPV16	9606.ENSP00000295888	40.51
337041.VL2_HPV16	9606.ENSP00000321835	43.14
337041.VL2_HPV16	9606.ENSP00000359049	61.9
337041.VL2_HPV16	9606.ENSP00000378350	43.18
9606.ENSP00000012049	194440.ENV_HTL1C	44.0
9606.ENSP00000012049	9606.ENSP00000204566	62.5
9606.ENSP00000012049	9606.ENSP00000265529	73.33
9606.ENSP00000012049	9606.ENSP00000295888	66.67
9606.ENSP00000012049	9606.ENSP00000360569	58.82
9606.ENSP00000158771	9606.ENSP00000295888	36.36
9606.ENSP00000158771	9606.ENSP00000323300	60.0
9606.ENSP00000158771	9606.ENSP00000334061	60.0
9606.ENSP00000158771	9606.ENSP00000343745	52.17
9606.ENSP00000158771	9606.ENSP00000349486	80.0
9606.ENSP00000158771	9606.ENSP00000367910	40.62
9606.ENSP00000162749	9606.ENSP00000200457	49.35
9606.ENSP00000162749	9606.ENSP00000246912	57.14
9606.ENSP00000162749	9606.ENSP00000327647	48.33
9606.ENSP00000162749	9606.ENSP00000328251	57.89
9606.ENSP00000162749	9606.ENSP00000337839	42.5
9606.ENSP00000162749	9606.ENSP00000349486	92.86
9606.ENSP00000162749	9606.ENSP00000378350	45.0
9606.ENSP00000166345	9606.ENSP00000360540	40.91
9606.ENSP00000166345	9606.ENSP00000370330	43.18
9606.ENSP00000166345	9606.ENSP00000422188	46.15
9606.ENSP00000175091	9606.ENSP00000259021	47.37
9606.ENSP00000175091	9606.ENSP00000331201	43.59
9606.ENSP00000175091	9606.ENSP00000378350	56.0
9606.ENSP00000175091	9606.ENSP00000430684	47.92
9606.ENSP00000185150	9606.ENSP00000349486	56.67
9606.ENSP00000199936	9606.ENSP00000263278	51.75
9606.ENSP00000199936	9606.ENSP00000274853	53.12
9606.ENSP00000199936	9606.ENSP00000295888	52.17
9606.ENSP00000199936	9606.ENSP00000343745	57.14
9606.ENSP00000199936	9606.ENSP00000345731	75.0
9606.ENSP00000199936	9606.ENSP00000430684	44.9
9606.ENSP00000215567	9606.ENSP00000204566	57.89
9606.ENSP00000215567	9606.ENSP00000367318	44.44
9606.ENSP00000217244	9606.ENSP00000200457	40.85
9606.ENSP00000217244	9606.ENSP00000331201	52.78
9606.ENSP00000217244	9606.ENSP00000343745	57.14
9606.ENSP00000217244	9606.ENSP00000430684	44.55
9606.ENSP00000217244	9606.ENSP00000465676	68.0
9606.ENSP00000217446	9606.ENSP00000295888	38.2
9606.ENSP00000217446	9606.ENSP00000323300	54.55
9606.ENSP00000217446	9606.ENSP00000353742	61.9
9606.ENSP00000217446	9606.ENSP00000366565	58.06
9606.ENSP00000217456	9606.ENSP00000284000	63.16
9606.ENSP00000217456	9606.ENSP00000295888	51.52
9606.ENSP00000217456	9606.ENSP00000334061	57.14
9606.ENSP00000218348	9606.ENSP00000238156	49.02
9606.ENSP00000218348	9606.ENSP00000337839	60.0
9606.ENSP00000218348	9606.ENSP00000345731	44.74
9606.ENSP00000218348	9606.ENSP00000433459	100.0
9606.ENSP00000219476	9606.ENSP00000303315	51.52
9606.ENSP00000219476	9606.ENSP00000305503	48.65
9606.ENSP00000219476	9606.ENSP00000336524	37.9
9606.ENSP00000219476	9606.ENSP00000366565	48.84
9606.ENSP00000221561	9606.ENSP00000246912	54.84
9606.ENSP00000221561	9606.ENSP00000262053	71.43
9606.ENSP00000221561	9606.ENSP00000270451	42.19
9606.ENSP00000221561	9606.ENSP00000295888	51.28
9606.ENSP00000221561	9606.ENSP00000328251	71.43
9606.ENSP00000221561	9606.ENSP00000336524	69.57
9606.ENSP00000221561	9606.ENSP00000350369	65.22
9606.ENSP00000221561	9606.ENSP00000359240	52.94
9606.ENSP00000221561	9606.ENSP00000379689	68.42
9606.ENSP00000221561	9606.ENSP00000382250	52.17
9606.ENSP00000221561	9606.ENSP00000387699	48.48
9606.ENSP00000222008	9606.ENSP00000357917	66.67
9606.ENSP00000222008	9606.ENSP00000386394	55.17
9606.ENSP00000222224	9606.ENSP00000222224	100.0
9606.ENSP00000222224	9606.ENSP00000293308	42.5
9606.ENSP00000222224	9606.ENSP00000331201	70.83
9606.ENSP00000222224	9606.ENSP00000343023	55.88
9606.ENSP00000222224	9606.ENSP00000360266	53.33
9606.ENSP00000222224	9606.ENSP00000361392	52.94
9606.ENSP00000222224	9606.ENSP00000433459	46.91
9606.ENSP00000222572	9606.ENSP00000327647	56.0
9606.ENSP00000222572	9606.ENSP00000349486	68.75
9606.ENSP00000223190	9606.ENSP00000200457	46.43
9606.ENSP00000223641	9606.ENSP00000005340	43.59
9606.ENSP00000223641	9606.ENSP00000240343	43.33
9606.ENSP00000223641	9606.ENSP00000305503	83.33
9606.ENSP00000223641	9606.ENSP00000360266	39.71
9606.ENSP00000223641	9606.ENSP00000360569	66.67
9606.ENSP00000223641	9606.ENSP00000386394	59.09
9606.ENSP00000225525	9606.ENSP00000005340	57.69
9606.ENSP00000225525	9606.ENSP00000200457	50.0
9606.ENSP00000225525	9606.ENSP00000262074	50.0
9606.ENSP00000225525	9606.ENSP00000265529	47.37
9606.ENSP00000225525	9606.ENSP00000305503	57.69
9606.ENSP00000225525	9606.ENSP00000323300	42.35
9606.ENSP00000225525	9606.ENSP00000325929	56.25
9606.ENSP00000225525	9606.ENSP00000334061	44.0
9606.ENSP00000225525	9606.ENSP00000345731	57.65
9606.ENSP00000225525	9606.ENSP00000348578	54.55
9606.ENSP00000225525	9606.ENSP00000349486	61.43
9606.ENSP00000225525	9606.ENSP00000357484	56.86
9606.ENSP00000225525	9606.ENSP00000370330	55.95
9606.ENSP00000227525	9606.ENSP00000263278	46.91
9606.ENSP00000227525	9606.ENSP00000305503	72.22
9606.ENSP00000227525	9606.ENSP00000323300	55.56
9606.ENSP00000227525	9606.ENSP00000343023	56.52
9606.ENSP00000227525	9606.ENSP00000349486	67.74
9606.ENSP00000227525	9606.ENSP00000350552	47.83
9606.ENSP00000227525	9606.ENSP00000360569	48.48
9606.ENSP00000227525	9606.ENSP00000433459	65.62
9606.ENSP00000228506	9606.ENSP00000233331	48.08
9606.ENSP00000228506	9606.ENSP00000309439	42.86
9606.ENSP00000228506	9606.ENSP00000360266	48.0
9606.ENSP00000228506	9606.ENSP00000367318	52.0
9606.ENSP00000229314	9606.ENSP00000249440	64.29
9606.ENSP00000229314	9606.ENSP00000309439	64.29
9606.ENSP00000229314	9606.ENSP00000334061	55.0
9606.ENSP00000229314	9606.ENSP00000360266	46.15
9606.ENSP00000230340	9606.ENSP00000295888	45.45
9606.ENSP00000230340	9606.ENSP00000307852	46.67
9606.ENSP00000230340	9606.ENSP00000343745	51.22
9606.ENSP00000230354	9606.ENSP00000005340	46.88
9606.ENSP00000230354	9606.ENSP00000274853	75.0
9606.ENSP00000230354	9606.ENSP00000293308	70.59
9606.ENSP00000230354	9606.ENSP00000323300	58.33
9606.ENSP00000230354	9606.ENSP00000331201	66.67
9606.ENSP00000230354	9606.ENSP00000334061	48.65
9606.ENSP00000230354	9606.ENSP00000343023	57.89
9606.ENSP00000230354	9606.ENSP00000350552	46.91
9606.ENSP00000233242	9606.ENSP00000265529	53.0
9606.ENSP00000233242	9606.ENSP00000295888	52.08
9606.ENSP00000233242	9606.ENSP00000305503	48.78
9606.ENSP00000233242	9606.ENSP00000323300	45.0
9606.ENSP00000233242	9606.ENSP00000343745	57.14
9606.ENSP00000233242	9606.ENSP00000430684	45.45
9606.ENSP00000233331	9606.ENSP00000233331	100.0
9606.ENSP00000233331	9606.ENSP00000295888	47.06
9606.ENSP00000233331	9606.ENSP00000331201	52.5
9606.ENSP00000233331	9606.ENSP00000337839	42.37
9606.ENSP00000233331	9606.ENSP00000350552	61.54
9606.ENSP00000233331	9606.ENSP00000357484	42.11
9606.ENSP00000233331	9606.ENSP00000361392	51.72
9606.ENSP00000233331	9606.ENSP00000370330	56.0
9606.ENSP00000233331	9606.ENSP00000378350	60.0
9606.ENSP00000233331	9606.ENSP00000447803	48.72
9606.ENSP00000235933	194440.ENV_HTL1C	41.82
9606.ENSP00000235933	9606.ENSP00000200457	42.62
9606.ENSP00000235933	9606.ENSP00000323300	91.67
9606.ENSP00000235933	9606.ENSP00000345731	56.0
9606.ENSP00000235933	9606.ENSP00000349486	51.52
9606.ENSP00000235933	9606.ENSP00000350369	60.61
9606.ENSP00000235933	9606.ENSP00000359375	66.67
9606.ENSP00000235933	9606.ENSP00000376076	46.43
9606.ENSP00000235933	9606.ENSP00000386394	78.57
9606.ENSP00000237530	9606.ENSP00000295888	48.48
9606.ENSP00000237530	9606.ENSP00000305503	56.6
9606.ENSP00000237530	9606.ENSP00000337839	61.29
9606.ENSP00000237530	9606.ENSP00000343023	75.0
9606.ENSP00000237530	9606.ENSP00000343745	69.57
9606.ENSP00000237530	9606.ENSP00000357484	53.45
9606.ENSP00000237530	9606.ENSP00000430684	47.37
9606.ENSP00000237596	9606.ENSP00000246912	53.66
9606.ENSP00000237596	9606.ENSP00000264110	43.55
9606.ENSP00000237596	9606.ENSP00000305556	59.09
9606.ENSP00000237596	9606.ENSP00000331201	43.86
