qseqid	sseqid	ppos
186538.VP24_EBOZM	9606.ENSP00000219473	46.67
186538.VP24_EBOZM	9606.ENSP00000229270	43.86
186538.VP24_EBOZM	9606.ENSP00000296930	41.67
186538.VP24_EBOZM	9606.ENSP00000299198	46.75
186538.VP24_EBOZM	9606.ENSP00000368698	43.86
186538.VP35_EBOZM	9606.ENSP00000299821	52.5
186538.VP35_EBOZM	9606.ENSP00000303507	62.07
186538.VP35_EBOZM	9606.ENSP00000310670	58.33
186538.VP35_EBOZM	9606.ENSP00000332371	53.12
186538.VP35_EBOZM	9606.ENSP00000336725	43.28
186538.VP35_EBOZM	9606.ENSP00000368174	52.5
186538.VP35_EBOZM	9606.ENSP00000380033	51.85
9606.ENSP00000217182	9606.ENSP00000217182	100.0
9606.ENSP00000217182	9606.ENSP00000299198	39.39
9606.ENSP00000217182	9606.ENSP00000307288	52.17
9606.ENSP00000217182	9606.ENSP00000307940	45.11
9606.ENSP00000217182	9606.ENSP00000330054	96.53
9606.ENSP00000217182	9606.ENSP00000350512	80.0
9606.ENSP00000221419	9606.ENSP00000221419	100.0
9606.ENSP00000221419	9606.ENSP00000253108	40.74
9606.ENSP00000221419	9606.ENSP00000302564	46.94
9606.ENSP00000221419	9606.ENSP00000313007	41.49
9606.ENSP00000221419	9606.ENSP00000316042	51.43
9606.ENSP00000221419	9606.ENSP00000340176	55.56
9606.ENSP00000221419	9606.ENSP00000349428	44.49
9606.ENSP00000221419	9606.ENSP00000354346	41.47
9606.ENSP00000221419	9606.ENSP00000356814	41.67
9606.ENSP00000221419	9606.ENSP00000358635	47.54
9606.ENSP00000221419	9606.ENSP00000359645	39.08
9606.ENSP00000221419	9606.ENSP00000361949	41.49
9606.ENSP00000221419	9606.ENSP00000363745	45.16
9606.ENSP00000221419	9606.ENSP00000371472	65.0
9606.ENSP00000228318	11320.PB2_I34A1	64.52
9606.ENSP00000228318	9606.ENSP00000263121	46.67
9606.ENSP00000228318	9606.ENSP00000281154	44.64
9606.ENSP00000228318	9606.ENSP00000281456	40.67
9606.ENSP00000228318	9606.ENSP00000298532	56.67
9606.ENSP00000228318	9606.ENSP00000323740	44.97
9606.ENSP00000228318	9606.ENSP00000360671	40.2
9606.ENSP00000228318	9606.ENSP00000370808	48.12
9606.ENSP00000228318	9606.ENSP00000370883	50.0
9606.ENSP00000228318	9606.ENSP00000416706	45.76
9606.ENSP00000240327	9606.ENSP00000247668	46.88
9606.ENSP00000240327	9606.ENSP00000261683	60.94
9606.ENSP00000240327	9606.ENSP00000265866	47.46
9606.ENSP00000240327	9606.ENSP00000282570	43.8
9606.ENSP00000240327	9606.ENSP00000292562	59.38
9606.ENSP00000240327	9606.ENSP00000354346	43.9
9606.ENSP00000240327	9606.ENSP00000362994	48.44
9606.ENSP00000240327	9606.ENSP00000364895	47.78
9606.ENSP00000240343	9606.ENSP00000216181	56.41
9606.ENSP00000240343	9606.ENSP00000217182	51.43
9606.ENSP00000240343	9606.ENSP00000227251	47.37
9606.ENSP00000240343	9606.ENSP00000240343	100.0
9606.ENSP00000240343	9606.ENSP00000242577	98.88
9606.ENSP00000240343	9606.ENSP00000264883	51.52
9606.ENSP00000240343	9606.ENSP00000325929	49.06
