qseqid	sseqid	bitscore
351073.SIGM3_REOVL	9606.ENSP00000311825	20.0
351073.SIGM3_REOVL	9606.ENSP00000350052	19.6
351073.SIGM3_REOVL	9606.ENSP00000387176	20.0
351073.SIGM3_REOVL	9606.ENSP00000392718	19.6
351073.SIGM3_REOVL	9606.ENSP00000439189	20.0
9606.ENSP00000228251	9606.ENSP00000252455	21.2
9606.ENSP00000228251	9606.ENSP00000290921	19.6
9606.ENSP00000228251	9606.ENSP00000301071	19.2
9606.ENSP00000228251	9606.ENSP00000301072	18.9
9606.ENSP00000228251	9606.ENSP00000311825	19.6
9606.ENSP00000252050	9606.ENSP00000224784	21.9
9606.ENSP00000252050	9606.ENSP00000295137	21.9
9606.ENSP00000252050	9606.ENSP00000311825	26.2
9606.ENSP00000252050	9606.ENSP00000350052	26.9
9606.ENSP00000252050	9606.ENSP00000387176	26.6
9606.ENSP00000252050	9606.ENSP00000392718	26.6
9606.ENSP00000252050	9606.ENSP00000439189	26.6
9606.ENSP00000270625	11269.VP24_MABVM	20.0
9606.ENSP00000270625	9606.ENSP00000311825	20.0
9606.ENSP00000270625	9606.ENSP00000350275	20.0
9606.ENSP00000270625	9606.ENSP00000355657	20.0
9606.ENSP00000270625	9606.ENSP00000355778	20.0
9606.ENSP00000270625	9606.ENSP00000385479	20.0
9606.ENSP00000275603	9606.ENSP00000171111	19.2
9606.ENSP00000275603	9606.ENSP00000252455	20.0
9606.ENSP00000280326	9606.ENSP00000252455	23.1
9606.ENSP00000280326	9606.ENSP00000339001	20.4
9606.ENSP00000280326	9606.ENSP00000352980	23.1
9606.ENSP00000281456	9606.ENSP00000228318	49.3
9606.ENSP00000281456	9606.ENSP00000311825	18.1
9606.ENSP00000281456	9606.ENSP00000339001	18.9
9606.ENSP00000295688	9606.ENSP00000252455	20.0
9606.ENSP00000295688	9606.ENSP00000350275	18.9
9606.ENSP00000295688	9606.ENSP00000355657	20.0
9606.ENSP00000295688	9606.ENSP00000385479	18.9
9606.ENSP00000301071	9606.ENSP00000224784	19.2
9606.ENSP00000301071	9606.ENSP00000252455	20.4
9606.ENSP00000301071	9606.ENSP00000295137	19.2
9606.ENSP00000301071	9606.ENSP00000301071	944.0
9606.ENSP00000301071	9606.ENSP00000301072	926.0
9606.ENSP00000301071	9606.ENSP00000339001	360.0
9606.ENSP00000301071	9606.ENSP00000339835	18.5
9606.ENSP00000301071	9606.ENSP00000350052	22.7
9606.ENSP00000301071	9606.ENSP00000355778	18.5
9606.ENSP00000301071	9606.ENSP00000385479	18.5
9606.ENSP00000301071	9606.ENSP00000387176	20.8
9606.ENSP00000301071	9606.ENSP00000392718	22.7
9606.ENSP00000301071	9606.ENSP00000439189	22.7
9606.ENSP00000301072	9606.ENSP00000224784	18.9
9606.ENSP00000301072	9606.ENSP00000252455	20.8
9606.ENSP00000301072	9606.ENSP00000295137	18.9
9606.ENSP00000301072	9606.ENSP00000301071	926.0
