qseqid	sseqid	pident
10407.DPOL_HBVCJ	9606.ENSP00000326804	50.0
10407.HBEAG_HBVCJ	10258.Q6TVJ1_ORFSA	31.579
10407.HBEAG_HBVCJ	10258.Q6TVJ7_ORFSA	33.333
10407.HBEAG_HBVCJ	9606.ENSP00000216225	22.0
10407.HBEAG_HBVCJ	9606.ENSP00000299218	66.667
10407.X_HBVCJ	10258.Q6TVJ1_ORFSA	21.101
10407.X_HBVCJ	9606.ENSP00000299218	31.25
10407.X_HBVCJ	9606.ENSP00000326804	57.143
9606.ENSP00000215587	9606.ENSP00000299218	75.0
9606.ENSP00000215587	9606.ENSP00000326804	28.947
9606.ENSP00000238081	10258.Q6TVJ4_ORFSA	26.415
9606.ENSP00000238081	10258.Q6TVJ7_ORFSA	27.273000000000003
9606.ENSP00000238081	9606.ENSP00000299218	29.412
9606.ENSP00000255977	10258.Q6TVJ2_ORFSA	32.258
9606.ENSP00000255977	10258.Q6TVJ4_ORFSA	45.0
9606.ENSP00000255977	10258.Q6TVW2_ORFSA	36.364000000000004
9606.ENSP00000255977	9606.ENSP00000216225	21.276999999999997
9606.ENSP00000255977	9606.ENSP00000231487	26.316
9606.ENSP00000255977	9606.ENSP00000299218	22.221999999999998
9606.ENSP00000255977	9606.ENSP00000326804	33.333
9606.ENSP00000269305	10258.Q6TVJ1_ORFSA	46.428999999999995
9606.ENSP00000269305	9606.ENSP00000299218	53.333
9606.ENSP00000270202	9606.ENSP00000231487	42.857
9606.ENSP00000274255	10258.Q6TVJ2_ORFSA	44.443999999999996
9606.ENSP00000274255	9606.ENSP00000299218	54.545
9606.ENSP00000274255	9606.ENSP00000326804	25.351999999999997
9606.ENSP00000301727	10258.Q6TVJ2_ORFSA	33.333
9606.ENSP00000301727	10258.Q6TVJ4_ORFSA	41.379
9606.ENSP00000301727	10258.Q6TVJ7_ORFSA	30.769000000000002
9606.ENSP00000301727	9606.ENSP00000299218	58.333
9606.ENSP00000301764	9606.ENSP00000299218	28.570999999999998
9606.ENSP00000325875	10258.Q6TVJ2_ORFSA	50.0
9606.ENSP00000325875	10258.Q6TVJ7_ORFSA	50.0
9606.ENSP00000325875	9606.ENSP00000299218	55.0
9606.ENSP00000325875	9606.ENSP00000326804	40.0
9606.ENSP00000338018	10258.Q6TVJ2_ORFSA	35.714
9606.ENSP00000338018	9606.ENSP00000299218	22.0
9606.ENSP00000349156	10258.Q6TVJ1_ORFSA	26.087
9606.ENSP00000349156	10258.Q6TVJ2_ORFSA	28.125
9606.ENSP00000349156	9606.ENSP00000216225	19.608
9606.ENSP00000349156	9606.ENSP00000299218	53.846000000000004
9606.ENSP00000349156	9606.ENSP00000326804	24.468000000000004
9606.ENSP00000354526	10258.Q6TVJ7_ORFSA	50.0
9606.ENSP00000354526	9606.ENSP00000299218	85.714
9606.ENSP00000354526	9606.ENSP00000326804	42.105
9606.ENSP00000359531	10258.Q6TVJ2_ORFSA	54.545
9606.ENSP00000359531	10258.Q6TVJ7_ORFSA	53.846000000000004
9606.ENSP00000359531	10258.Q6TVW2_ORFSA	23.913
9606.ENSP00000359531	9606.ENSP00000299218	24.59
9606.ENSP00000359531	9606.ENSP00000326804	28.947
9606.ENSP00000363676	10258.Q6TVJ1_ORFSA	28.570999999999998
9606.ENSP00000363676	10258.Q6TVJ4_ORFSA	28.205
9606.ENSP00000363676	10258.Q6TVJ7_ORFSA	50.0
9606.ENSP00000363676	10258.Q6TVW2_ORFSA	32.143
9606.ENSP00000364589	10258.Q6TVJ1_ORFSA	30.555999999999997
9606.ENSP00000364589	10258.Q6TVJ4_ORFSA	17.742
9606.ENSP00000364589	10258.Q6TVW2_ORFSA	25.41
9606.ENSP00000364589	9606.ENSP00000299218	30.357
9606.ENSP00000364589	9606.ENSP00000326804	32.951
9606.ENSP00000373698	9606.ENSP00000231487	35.294000000000004
9606.ENSP00000373698	9606.ENSP00000326804	29.73
9606.ENSP00000376445	10258.Q6TVJ2_ORFSA	60.0
9606.ENSP00000376445	10258.Q6TVJ4_ORFSA	38.71
9606.ENSP00000376445	10258.Q6TVW2_ORFSA	31.25
9606.ENSP00000376445	9606.ENSP00000299218	41.667
9606.ENSP00000376445	9606.ENSP00000326804	29.73
9606.ENSP00000386341	9606.ENSP00000299218	40.0
9606.ENSP00000387699	10258.Q6TVJ2_ORFSA	29.166999999999998
9606.ENSP00000387699	10258.Q6TVJ7_ORFSA	25.0
9606.ENSP00000387699	10258.Q6TVW2_ORFSA	37.037
9606.ENSP00000387699	9606.ENSP00000326804	47.059
9606.ENSP00000401980	10258.Q6TVJ2_ORFSA	40.0
9606.ENSP00000401980	9606.ENSP00000299218	47.368
9606.ENSP00000417281	10258.Q6TVJ4_ORFSA	25.333000000000002
9606.ENSP00000419692	9606.ENSP00000231487	23.333000000000002
