qseqid	sseqid	bitscore
10298.DNBI_HHV11	10258.Q6TVJ1_ORFSA	19.6
10298.DNBI_HHV11	10258.Q6TVJ7_ORFSA	19.6
10298.DNBI_HHV11	9606.ENSP00000299218	20.0
10298.DNBI_HHV11	9606.ENSP00000326804	22.7
10298.DPOL_HHV11	10258.Q6TVJ1_ORFSA	19.6
10298.DPOL_HHV11	9606.ENSP00000299218	19.2
10298.DPOL_HHV11	9606.ENSP00000326804	19.2
10298.GC_HHV11	10258.Q6TVJ2_ORFSA	21.6
10298.GC_HHV11	10258.Q6TVJ4_ORFSA	18.5
10298.GC_HHV11	10258.Q6TVJ7_ORFSA	18.9
10298.GC_HHV11	9606.ENSP00000299218	20.0
10298.GD_HHV11	10258.Q6TVJ1_ORFSA	17.7
10298.GD_HHV11	9606.ENSP00000299218	18.9
10298.GD_HHV11	9606.ENSP00000326804	22.3
10298.GG_HHV11	10258.Q6TVJ4_ORFSA	17.7
10298.GG_HHV11	9606.ENSP00000299218	18.1
10298.GG_HHV11	9606.ENSP00000326804	18.5
10298.ICP0_HHV11	10258.Q6TVJ1_ORFSA	19.2
10298.ICP0_HHV11	9606.ENSP00000216225	30.4
10298.ICP0_HHV11	9606.ENSP00000299218	21.2
10298.ICP22_HHV11	9606.ENSP00000216225	18.5
10298.ICP27_HHV11	10258.Q6TVJ2_ORFSA	19.2
10298.ICP27_HHV11	10258.Q6TVJ4_ORFSA	18.1
10298.ICP27_HHV11	10258.Q6TVJ7_ORFSA	18.9
10298.ICP27_HHV11	9606.ENSP00000216225	17.7
10298.ICP27_HHV11	9606.ENSP00000231487	18.1
10298.ICP27_HHV11	9606.ENSP00000299218	18.5
10298.ICP27_HHV11	9606.ENSP00000326804	19.2
10298.ICP34_HHV11	10258.Q6TVW2_ORFSA	17.7
10298.ICP34_HHV11	9606.ENSP00000299218	17.3
10298.ICP4_HHV11	10258.Q6TVJ1_ORFSA	21.6
10298.ICP4_HHV11	10258.Q6TVJ4_ORFSA	20.4
10298.ICP4_HHV11	10258.Q6TVJ7_ORFSA	23.9
10298.LTP_HHV11	10258.Q6TVJ1_ORFSA	22.3
10298.LTP_HHV11	10258.Q6TVJ2_ORFSA	20.8
10298.LTP_HHV11	10258.Q6TVJ4_ORFSA	22.3
10298.LTP_HHV11	9606.ENSP00000231487	20.4
10298.LTP_HHV11	9606.ENSP00000299218	22.7
10298.LTP_HHV11	9606.ENSP00000326804	25.4
10298.OBP_HHV11	9606.ENSP00000326804	21.6
10298.PAP_HHV11	10258.Q6TVJ1_ORFSA	18.9
10298.PAP_HHV11	10258.Q6TVW2_ORFSA	21.2
10298.PRIM_HHV11	10258.Q6TVJ2_ORFSA	22.7
10298.PRIM_HHV11	10258.Q6TVJ4_ORFSA	21.6
10298.PRIM_HHV11	10258.Q6TVJ7_ORFSA	18.9
10298.PRIM_HHV11	10258.Q6TVW2_ORFSA	20.8
10298.PRIM_HHV11	9606.ENSP00000299218	19.2
10298.RNB_HHV11	10258.Q6TVJ2_ORFSA	18.5
10298.RNB_HHV11	10258.Q6TVJ7_ORFSA	18.5
10298.RNB_HHV11	10258.Q6TVW2_ORFSA	17.3
10298.SHUT_HHV11	10258.Q6TVJ7_ORFSA	20.0
10298.SHUT_HHV11	10258.Q6TVW2_ORFSA	22.7
10298.SHUT_HHV11	9606.ENSP00000299218	20.0
10298.TEG1_HHV11	10258.Q6TVJ1_ORFSA	20.0
10298.TEG1_HHV11	10258.Q6TVJ4_ORFSA	26.6
10298.TEG1_HHV11	9606.ENSP00000231487	18.1
10298.TEG1_HHV11	9606.ENSP00000326804	20.8
10298.UL25_HHV11	10258.Q6TVJ1_ORFSA	18.5
10298.UL31_HHV11	10258.Q6TVJ2_ORFSA	18.5
10298.UL31_HHV11	9606.ENSP00000299218	20.0
10298.UL34_HHV11	10258.Q6TVJ1_ORFSA	18.1
10298.UL34_HHV11	10258.Q6TVJ2_ORFSA	18.5
10298.UL34_HHV11	10258.Q6TVJ4_ORFSA	18.9
10298.US02_HHV11	10258.Q6TVJ1_ORFSA	17.3
10298.US02_HHV11	10258.Q6TVJ2_ORFSA	17.7
10298.US02_HHV11	10258.Q6TVW2_ORFSA	20.0
10298.US02_HHV11	9606.ENSP00000299218	20.8
10298.US03_HHV11	10258.Q6TVJ1_ORFSA	18.5
10298.US03_HHV11	10258.Q6TVJ2_ORFSA	19.2
