qseqid	sseqid	ppos
194440.ENV_HTL1C	10359.ICP27_HCMVM	81.25
194440.ENV_HTL1C	10359.UL97_HCMVM	53.57
194440.ENV_HTL1C	9606.ENSP00000267163	43.14
194440.ENV_HTL1C	9606.ENSP00000301072	38.51
194440.ENV_HTL1C	9606.ENSP00000301764	51.22
194440.ENV_HTL1C	9606.ENSP00000343535	47.89
194440.ENV_HTL1C	9606.ENSP00000345731	40.38
194440.ENV_HTL1C	9606.ENSP00000348349	53.85
194440.HBZ_HTL1C	9606.ENSP00000228284	71.43
194440.HBZ_HTL1C	9606.ENSP00000297268	45.45
194440.HBZ_HTL1C	9606.ENSP00000345216	50.0
194440.HBZ_HTL1C	9606.ENSP00000347733	48.72
194440.HBZ_HTL1C	9606.ENSP00000348349	73.33
194440.HBZ_HTL1C	9606.ENSP00000357113	43.64
194440.HBZ_HTL1C	9606.ENSP00000429084	50.91
194440.REX_HTL1C	10359.VICA_HCMVM	50.0
194440.REX_HTL1C	10359.VIE1_HCMVM	62.5
194440.REX_HTL1C	9606.ENSP00000253792	41.94
194440.REX_HTL1C	9606.ENSP00000266000	59.09
194440.REX_HTL1C	9606.ENSP00000339001	56.67
194440.REX_HTL1C	9606.ENSP00000348349	37.18
194440.TAX_HTL1C	9606.ENSP00000297268	62.5
194440.TAX_HTL1C	9606.ENSP00000358696	60.53
9606.ENSP00000005340	10359.IL10H_HCMVM	55.0
9606.ENSP00000005340	9606.ENSP00000345731	59.49
9606.ENSP00000005340	9606.ENSP00000363998	34.93
9606.ENSP00000005340	9606.ENSP00000368459	42.0
9606.ENSP00000005340	9606.ENSP00000393183	47.62
9606.ENSP00000005340	9606.ENSP00000401802	40.91
9606.ENSP00000200457	9606.ENSP00000348349	57.89
9606.ENSP00000200457	9606.ENSP00000374212	38.94
9606.ENSP00000204566	10359.UL76_HCMVM	70.59
9606.ENSP00000204566	9606.ENSP00000351273	41.94
9606.ENSP00000204566	9606.ENSP00000358696	42.39
9606.ENSP00000221996	9606.ENSP00000324173	42.06
9606.ENSP00000221996	9606.ENSP00000343023	57.69
9606.ENSP00000221996	9606.ENSP00000358696	70.59
9606.ENSP00000221996	9606.ENSP00000429084	50.0
9606.ENSP00000222224	9606.ENSP00000228284	48.72
9606.ENSP00000222224	9606.ENSP00000324173	53.33
9606.ENSP00000222224	9606.ENSP00000332340	44.07
9606.ENSP00000222224	9606.ENSP00000343023	55.88
9606.ENSP00000222224	9606.ENSP00000346453	58.33
9606.ENSP00000222224	9606.ENSP00000368459	51.61
9606.ENSP00000222224	9606.ENSP00000374212	53.66
9606.ENSP00000222224	9606.ENSP00000393183	42.5
9606.ENSP00000233331	9606.ENSP00000264710	71.43
9606.ENSP00000233331	9606.ENSP00000332340	63.33
9606.ENSP00000233331	9606.ENSP00000363998	52.5
9606.ENSP00000233331	9606.ENSP00000378350	60.0
9606.ENSP00000233331	9606.ENSP00000404833	59.46
9606.ENSP00000235310	10359.IL10H_HCMVM	53.57
9606.ENSP00000235310	9606.ENSP00000157812	48.28
9606.ENSP00000235310	9606.ENSP00000240343	55.56
9606.ENSP00000235310	9606.ENSP00000242577	59.26
9606.ENSP00000235310	9606.ENSP00000262213	56.52
9606.ENSP00000235310	9606.ENSP00000313007	48.39
9606.ENSP00000235310	9606.ENSP00000345216	53.33
9606.ENSP00000235310	9606.ENSP00000347733	42.11
9606.ENSP00000235310	9606.ENSP00000358696	46.15
9606.ENSP00000238156	10359.ICP27_HCMVM	65.0
9606.ENSP00000238156	10359.UL144_HCMVM	61.11
9606.ENSP00000238156	9606.ENSP00000253792	43.33
