qseqid	sseqid	bitscore
337041.VE1_HPV16	9606.ENSP00000280326	21.6
337041.VE1_HPV16	9606.ENSP00000296464	20.4
337041.VE1_HPV16	9606.ENSP00000316032	23.5
337041.VE2_HPV16	9606.ENSP00000286788	21.9
337041.VE2_HPV16	9606.ENSP00000301071	20.0
337041.VE2_HPV16	9606.ENSP00000301072	20.0
337041.VE5_HPV16	9606.ENSP00000295688	16.9
337041.VE5_HPV16	9606.ENSP00000377958	21.2
337041.VE6_HPV16	9606.ENSP00000301071	17.7
337041.VE6_HPV16	9606.ENSP00000301072	17.7
337041.VE6_HPV16	9606.ENSP00000302961	21.6
337041.VE6_HPV16	9606.ENSP00000316032	18.1
337041.VE6_HPV16	9606.ENSP00000318687	22.3
337041.VE6_HPV16	9606.ENSP00000356348	21.2
337041.VE6_HPV16	9606.ENSP00000360154	22.3
337041.VE6_HPV16	9606.ENSP00000360286	22.3
337041.VE7_HPV16	9606.ENSP00000220764	18.1
337041.VE7_HPV16	9606.ENSP00000286788	17.7
337041.VE7_HPV16	9606.ENSP00000325875	17.7
337041.VE7_HPV16	9606.ENSP00000335153	19.2
337041.VE7_HPV16	9606.ENSP00000384144	17.7
337041.VE7_HPV16	9606.ENSP00000451560	16.9
337041.VL1_HPV16	9606.ENSP00000295688	19.6
337041.VL1_HPV16	9606.ENSP00000316032	21.6
337041.VL1_HPV16	9606.ENSP00000384144	19.6
337041.VL1_HPV16	9606.ENSP00000451560	20.8
337041.VL2_HPV16	9606.ENSP00000324173	21.6
9606.ENSP00000012049	9606.ENSP00000264071	25.0
9606.ENSP00000012049	9606.ENSP00000339001	25.0
9606.ENSP00000012049	9606.ENSP00000341289	25.0
9606.ENSP00000012049	9606.ENSP00000451560	25.0
9606.ENSP00000158771	9606.ENSP00000318687	18.9
9606.ENSP00000158771	9606.ENSP00000384144	18.9
9606.ENSP00000162749	9606.ENSP00000280326	20.4
9606.ENSP00000162749	9606.ENSP00000335153	19.6
9606.ENSP00000162749	9606.ENSP00000360154	21.2
9606.ENSP00000162749	9606.ENSP00000451560	24.6
9606.ENSP00000166345	9606.ENSP00000280326	20.0
9606.ENSP00000166345	9606.ENSP00000360154	21.6
9606.ENSP00000175091	9606.ENSP00000295688	22.7
9606.ENSP00000175091	9606.ENSP00000360154	19.6
9606.ENSP00000185150	9606.ENSP00000299300	20.0
9606.ENSP00000185150	9606.ENSP00000301071	28.5
9606.ENSP00000185150	9606.ENSP00000301072	27.7
9606.ENSP00000185150	9606.ENSP00000302961	20.0
9606.ENSP00000185150	9606.ENSP00000316032	19.6
9606.ENSP00000185150	9606.ENSP00000324173	26.2
9606.ENSP00000185150	9606.ENSP00000384144	20.0
9606.ENSP00000199936	9606.ENSP00000220764	37.7
9606.ENSP00000199936	9606.ENSP00000264990	24.3
9606.ENSP00000199936	9606.ENSP00000265651	21.2
9606.ENSP00000199936	9606.ENSP00000296464	22.3
9606.ENSP00000199936	9606.ENSP00000302961	21.6
9606.ENSP00000199936	9606.ENSP00000316032	20.0
9606.ENSP00000199936	9606.ENSP00000318687	21.2
9606.ENSP00000199936	9606.ENSP00000384144	20.8
9606.ENSP00000215567	9606.ENSP00000280326	20.4
9606.ENSP00000215567	9606.ENSP00000301071	19.2
