qseqid	sseqid	ppos
11234.HEMA_MEASC	9606.ENSP00000305503	53.33
11234.HEMA_MEASC	9606.ENSP00000323929	60.0
11234.NCAP_MEASC	10298.LTP_HHV11	45.1
11234.NCAP_MEASC	9606.ENSP00000332816	64.0
11234.NCAP_MEASC	9606.ENSP00000349168	55.0
11234.NCAP_MEASC	9606.ENSP00000356224	49.18
11234.NCAP_MEASC	9606.ENSP00000357283	43.94
11234.NCAP_MEASC	9606.ENSP00000358866	38.1
11234.NCAP_MEASC	9606.ENSP00000361927	55.0
11234.NCAP_MEASC	9606.ENSP00000419027	61.9
11234.PHOSP_MEASC	10298.UL25_HHV11	75.0
11234.PHOSP_MEASC	9606.ENSP00000335153	54.76
11234.PHOSP_MEASC	9606.ENSP00000338020	46.99
11234.PHOSP_MEASC	9606.ENSP00000354125	44.12
11234.PHOSP_MEASC	9606.ENSP00000354791	55.81
11234.PHOSP_MEASC	9606.ENSP00000360922	46.55
11234.PHOSP_MEASC	9606.ENSP00000381167	39.78
11234.V_MEASC	10298.UL25_HHV11	75.0
11234.V_MEASC	9606.ENSP00000265773	53.33
11234.V_MEASC	9606.ENSP00000309555	41.67
11234.V_MEASC	9606.ENSP00000332604	42.0
11234.V_MEASC	9606.ENSP00000350052	40.38
11234.V_MEASC	9606.ENSP00000370968	40.54
11234.V_MEASC	9606.ENSP00000381167	39.78
11234.V_MEASC	9606.ENSP00000439189	40.38
9606.ENSP00000000412	9606.ENSP00000291552	40.91
9606.ENSP00000000412	9606.ENSP00000356224	62.07
9606.ENSP00000006777	9606.ENSP00000268058	62.5
9606.ENSP00000006777	9606.ENSP00000298139	45.76
9606.ENSP00000006777	9606.ENSP00000323967	50.0
9606.ENSP00000006777	9606.ENSP00000335321	42.86
9606.ENSP00000006777	9606.ENSP00000350720	33.02
9606.ENSP00000006777	9606.ENSP00000354791	41.38
9606.ENSP00000006777	9606.ENSP00000357113	50.0
9606.ENSP00000011619	9606.ENSP00000263205	42.59
