qseqid	sseqid	bitscore
37296.GB_HHV8P	9606.ENSP00000217244	25.8
37296.GB_HHV8P	9606.ENSP00000263253	22.3
37296.GB_HHV8P	9606.ENSP00000276072	20.4
37296.GB_HHV8P	9606.ENSP00000354522	21.6
37296.GB_HHV8P	9606.ENSP00000368349	21.6
37296.ICP27_HHV8P	10633.LT_SV40	20.8
37296.ICP27_HHV8P	9606.ENSP00000290158	20.8
37296.ICP27_HHV8P	9606.ENSP00000302530	20.8
37296.ICP27_HHV8P	9606.ENSP00000302640	20.0
37296.KBZIP_HHV8P	9606.ENSP00000269305	21.6
37296.KBZIP_HHV8P	9606.ENSP00000302530	19.6
37296.KBZIP_HHV8P	9606.ENSP00000359206	23.9
37296.KBZIP_HHV8P	9606.ENSP00000368349	18.9
37296.LTP_HHV8P	10633.LT_SV40	25.8
37296.LTP_HHV8P	9606.ENSP00000276072	23.5
37296.LTP_HHV8P	9606.ENSP00000302530	22.7
37296.MIR1_HHV8P	9606.ENSP00000267163	20.4
37296.MIR1_HHV8P	9606.ENSP00000290158	19.6
37296.MIR1_HHV8P	9606.ENSP00000368349	19.2
37296.MIR2_HHV8P	10633.ST_SV40	18.9
37296.MIR2_HHV8P	9606.ENSP00000276072	22.7
37296.MIR2_HHV8P	9606.ENSP00000290158	18.9
37296.MIR2_HHV8P	9606.ENSP00000302640	21.9
37296.MIR2_HHV8P	9606.ENSP00000324804	18.9
37296.MIR2_HHV8P	9606.ENSP00000368349	18.9
37296.MIR2_HHV8P	9606.ENSP00000368881	19.2
37296.ORF45_HHV8P	9606.ENSP00000230354	20.8
37296.ORF45_HHV8P	9606.ENSP00000269305	22.7
37296.ORF45_HHV8P	9606.ENSP00000354588	23.5
37296.ORF45_HHV8P	9606.ENSP00000368349	23.5
37296.ORF50_HHV8P	10633.LT_SV40	20.8
37296.ORF50_HHV8P	10633.VP1_SV40	20.8
37296.ORF50_HHV8P	9606.ENSP00000263253	23.5
37296.ORF50_HHV8P	9606.ENSP00000276072	24.6
37296.ORF50_HHV8P	9606.ENSP00000290158	20.4
37296.ORF50_HHV8P	9606.ENSP00000302530	21.9
37296.ORF50_HHV8P	9606.ENSP00000332455	22.3
37296.ORF50_HHV8P	9606.ENSP00000354522	20.0
37296.ORF73_HHV8P	9606.ENSP00000217244	24.3
37296.ORF73_HHV8P	9606.ENSP00000230354	21.2
37296.ORF73_HHV8P	9606.ENSP00000263253	23.1
37296.ORF73_HHV8P	9606.ENSP00000302530	25.0
37296.ORF73_HHV8P	9606.ENSP00000354522	21.2
37296.ORF73_HHV8P	9606.ENSP00000362649	21.2
37296.ORF73_HHV8P	9606.ENSP00000367207	21.2
37296.ORF73_HHV8P	9606.ENSP00000368881	23.9
37296.VCYCL_HHV8P	9606.ENSP00000230354	21.6
37296.VCYCL_HHV8P	9606.ENSP00000263253	19.2
37296.VCYCL_HHV8P	9606.ENSP00000274026	61.2
37296.VCYCL_HHV8P	9606.ENSP00000276072	23.1
37296.VCYCL_HHV8P	9606.ENSP00000324804	23.1
37296.VCYCL_HHV8P	9606.ENSP00000332455	21.2
37296.VCYCL_HHV8P	9606.ENSP00000359531	26.2
37296.VIL6_HHV8P	10633.VP1_SV40	18.9
37296.VIL6_HHV8P	9606.ENSP00000302640	20.8
