qseqid	sseqid	bitscore
11320.HEMA_I34A1	11320.HEMA_I34A1	1177.0
11320.HEMA_I34A1	11320.PA_I34A1	23.9
11320.HEMA_I34A1	9606.ENSP00000218348	23.9
11320.HEMA_I34A1	9606.ENSP00000270625	24.6
11320.HEMA_I34A1	9606.ENSP00000354791	26.2
11320.M1_I34A1	11320.M1_I34A1	525.0
11320.M1_I34A1	11320.PA_I34A1	22.3
11320.M1_I34A1	9606.ENSP00000282570	22.7
11320.M1_I34A1	9606.ENSP00000290341	24.3
11320.M1_I34A1	9606.ENSP00000318914	23.1
11320.M1_I34A1	9606.ENSP00000368698	23.5
11320.M2_I34A1	11320.M1_I34A1	20.8
11320.M2_I34A1	11320.M2_I34A1	203.0
11320.M2_I34A1	9606.ENSP00000256495	23.5
11320.M2_I34A1	9606.ENSP00000258729	20.8
11320.M2_I34A1	9606.ENSP00000262435	23.1
11320.M2_I34A1	9606.ENSP00000284957	22.3
11320.M2_I34A1	9606.ENSP00000287701	20.4
11320.M2_I34A1	9606.ENSP00000301280	21.2
11320.M2_I34A1	9606.ENSP00000320866	22.3
11320.M2_I34A1	9606.ENSP00000339353	25.4
11320.M2_I34A1	9606.ENSP00000354360	21.2
11320.M2_I34A1	9606.ENSP00000364839	20.4
11320.M2_I34A1	9606.ENSP00000387471	21.6
11320.NCAP_I34A1	11320.NCAP_I34A1	1039.0
11320.NCAP_I34A1	9606.ENSP00000248437	26.2
11320.NCAP_I34A1	9606.ENSP00000266079	23.5
11320.NCAP_I34A1	9606.ENSP00000361076	26.2
11320.NEP_I34A1	11320.NEP_I34A1	244.0
11320.NEP_I34A1	11320.NS1_I34A1	26.2
11320.NEP_I34A1	9606.ENSP00000168216	20.4
11320.NEP_I34A1	9606.ENSP00000216181	26.2
11320.NEP_I34A1	9606.ENSP00000262269	21.2
11320.NEP_I34A1	9606.ENSP00000262776	22.3
11320.NEP_I34A1	9606.ENSP00000269243	23.9
11320.NEP_I34A1	9606.ENSP00000280326	21.2
11320.NEP_I34A1	9606.ENSP00000311997	21.9
11320.NEP_I34A1	9606.ENSP00000354791	21.2
11320.NRAM_I34A1	11320.NRAM_I34A1	934.0
11320.NRAM_I34A1	9606.ENSP00000296122	25.0
11320.NRAM_I34A1	9606.ENSP00000354360	24.6
11320.NRAM_I34A1	9606.ENSP00000372322	25.4
11320.NRAM_I34A1	9606.ENSP00000433757	24.3
11320.NS1_I34A1	11320.NEP_I34A1	26.2
11320.NS1_I34A1	11320.NS1_I34A1	471.0
11320.NS1_I34A1	9606.ENSP00000262105	22.3
11320.NS1_I34A1	9606.ENSP00000295470	25.0
11320.NS1_I34A1	9606.ENSP00000321703	23.5
11320.NS1_I34A1	9606.ENSP00000442308	22.3
11320.NS1_I34A1	9606.ENSP00000462023	21.9
11320.PA_I34A1	11320.PA_I34A1	1490.0
11320.PA_I34A1	9606.ENSP00000253354	23.9
11320.PA_I34A1	9606.ENSP00000293842	23.1
11320.PB2_I34A1	11320.PB2_I34A1	1573.0
11320.PB2_I34A1	9606.ENSP00000261667	28.1
11320.PB2_I34A1	9606.ENSP00000352834	23.9
11320.PB2_I34A1	9606.ENSP00000363055	23.9
11320.PB2_I34A1	9606.ENSP00000420213	26.9
11320.RDRP_I34A1	11320.RDRP_I34A1	1590.0
11320.RDRP_I34A1	9606.ENSP00000229264	23.9
11320.RDRP_I34A1	9606.ENSP00000338190	28.5
11320.RDRP_I34A1	9606.ENSP00000408464	25.8
11320.RDRP_I34A1	9606.ENSP00000442308	25.0
9606.ENSP00000005340	9606.ENSP00000005340	1487.0
9606.ENSP00000005340	9606.ENSP00000225525	30.8
9606.ENSP00000005340	9606.ENSP00000248901	25.0
9606.ENSP00000005340	9606.ENSP00000271657	24.6
9606.ENSP00000005340	9606.ENSP00000282030	24.6
9606.ENSP00000005340	9606.ENSP00000293813	55.1
9606.ENSP00000005340	9606.ENSP00000313829	25.0
9606.ENSP00000005340	9606.ENSP00000316054	766.0
9606.ENSP00000005340	9606.ENSP00000325875	25.4
9606.ENSP00000005340	9606.ENSP00000325929	52.0
9606.ENSP00000005340	9606.ENSP00000335153	26.2
9606.ENSP00000005340	9606.ENSP00000345731	53.5
9606.ENSP00000005340	9606.ENSP00000349486	42.7
9606.ENSP00000005340	9606.ENSP00000355013	25.0
9606.ENSP00000005340	9606.ENSP00000358323	25.8
9606.ENSP00000005340	9606.ENSP00000367207	23.9
9606.ENSP00000005340	9606.ENSP00000370330	33.9
9606.ENSP00000005340	9606.ENSP00000394869	25.4
9606.ENSP00000009530	9606.ENSP00000009530	617.0
9606.ENSP00000009530	9606.ENSP00000252699	22.7
9606.ENSP00000009530	9606.ENSP00000256495	24.6
9606.ENSP00000009530	9606.ENSP00000312735	22.3
9606.ENSP00000009530	9606.ENSP00000352400	23.1
9606.ENSP00000009530	9606.ENSP00000378160	21.9
9606.ENSP00000168216	9606.ENSP00000168216	523.0
9606.ENSP00000168216	9606.ENSP00000408464	22.3
9606.ENSP00000196551	9606.ENSP00000196551	424.0
9606.ENSP00000196551	9606.ENSP00000360922	22.7
9606.ENSP00000196551	9606.ENSP00000379566	21.9
9606.ENSP00000196551	9606.ENSP00000420213	23.1
9606.ENSP00000200457	9606.ENSP00000200457	952.0
9606.ENSP00000200457	9606.ENSP00000216181	25.8
9606.ENSP00000200457	9606.ENSP00000269243	23.1
9606.ENSP00000200457	9606.ENSP00000282030	24.3
9606.ENSP00000200457	9606.ENSP00000314949	37.0
9606.ENSP00000200457	9606.ENSP00000324422	250.0
