qseqid	sseqid	bitscore
10407.DPOL_HBVCJ	9606.ENSP00000343701	23.5
10407.HBEAG_HBVCJ	10359.VIE1_HCMVM	21.2
10407.HBEAG_HBVCJ	9606.ENSP00000228284	23.9
10407.HBEAG_HBVCJ	9606.ENSP00000276297	21.2
10407.HBEAG_HBVCJ	9606.ENSP00000290541	20.0
10407.HBEAG_HBVCJ	9606.ENSP00000311997	22.3
10407.HBEAG_HBVCJ	9606.ENSP00000345731	21.6
10407.HBEAG_HBVCJ	9606.ENSP00000362824	20.4
10407.HBEAG_HBVCJ	9606.ENSP00000371003	24.6
10407.HBEAG_HBVCJ	9606.ENSP00000429084	23.9
10407.X_HBVCJ	10359.UL97_HCMVM	20.0
10407.X_HBVCJ	9606.ENSP00000317232	19.6
10407.X_HBVCJ	9606.ENSP00000347733	19.6
10407.X_HBVCJ	9606.ENSP00000357113	23.1
10407.X_HBVCJ	9606.ENSP00000429084	23.5
9606.ENSP00000215587	10359.UL35_HCMVM	22.3
9606.ENSP00000215587	9606.ENSP00000231524	23.1
9606.ENSP00000215587	9606.ENSP00000261769	27.7
9606.ENSP00000215587	9606.ENSP00000297268	20.4
9606.ENSP00000215587	9606.ENSP00000345216	26.2
9606.ENSP00000215587	9606.ENSP00000357113	21.2
9606.ENSP00000215587	9606.ENSP00000374212	20.4
9606.ENSP00000215587	9606.ENSP00000397552	25.0
9606.ENSP00000215587	9606.ENSP00000401802	20.4
9606.ENSP00000215587	9606.ENSP00000429084	21.6
9606.ENSP00000238081	9606.ENSP00000231524	23.5
9606.ENSP00000238081	9606.ENSP00000286091	21.6
9606.ENSP00000238081	9606.ENSP00000345216	21.6
9606.ENSP00000238081	9606.ENSP00000348349	23.1
9606.ENSP00000238081	9606.ENSP00000374212	23.1
9606.ENSP00000238081	9606.ENSP00000376176	21.6
9606.ENSP00000238081	9606.ENSP00000378350	20.4
9606.ENSP00000255977	10359.VIE2_HCMVM	21.9
9606.ENSP00000255977	9606.ENSP00000217244	26.9
9606.ENSP00000255977	9606.ENSP00000231524	23.5
9606.ENSP00000255977	9606.ENSP00000268058	21.6
9606.ENSP00000255977	9606.ENSP00000345731	24.3
9606.ENSP00000255977	9606.ENSP00000357113	25.4
9606.ENSP00000255977	9606.ENSP00000365025	21.9
9606.ENSP00000255977	9606.ENSP00000374212	21.9
9606.ENSP00000255977	9606.ENSP00000393183	22.3
9606.ENSP00000269305	9606.ENSP00000253792	21.2
9606.ENSP00000269305	9606.ENSP00000310129	22.7
9606.ENSP00000269305	9606.ENSP00000343023	24.6
9606.ENSP00000269305	9606.ENSP00000347733	25.0
9606.ENSP00000269305	9606.ENSP00000361202	22.3
9606.ENSP00000269305	9606.ENSP00000393183	23.9
9606.ENSP00000269305	9606.ENSP00000397552	25.8
9606.ENSP00000270202	10359.UL97_HCMVM	25.4
9606.ENSP00000270202	9606.ENSP00000217244	62.8
9606.ENSP00000270202	9606.ENSP00000228284	23.9
9606.ENSP00000270202	9606.ENSP00000253792	21.9
9606.ENSP00000270202	9606.ENSP00000345216	22.3
9606.ENSP00000270202	9606.ENSP00000346453	22.7
9606.ENSP00000270202	9606.ENSP00000347733	24.6
9606.ENSP00000270202	9606.ENSP00000371341	68.2
9606.ENSP00000270202	9606.ENSP00000372023	122.0
9606.ENSP00000270202	9606.ENSP00000376176	21.9
9606.ENSP00000270202	9606.ENSP00000434614	23.1
9606.ENSP00000274255	9606.ENSP00000297268	21.6
9606.ENSP00000274255	9606.ENSP00000347733	24.3
9606.ENSP00000274255	9606.ENSP00000351273	21.9
9606.ENSP00000274255	9606.ENSP00000362824	21.6
9606.ENSP00000274255	9606.ENSP00000378350	21.6
9606.ENSP00000301727	10359.ICP27_HCMVM	22.3
9606.ENSP00000301727	9606.ENSP00000224784	22.7
9606.ENSP00000301727	9606.ENSP00000231524	29.6
9606.ENSP00000301727	9606.ENSP00000261667	24.3
9606.ENSP00000301727	9606.ENSP00000295137	22.7
9606.ENSP00000301727	9606.ENSP00000348349	22.7
9606.ENSP00000301727	9606.ENSP00000358696	23.9
9606.ENSP00000301727	9606.ENSP00000368459	26.9
9606.ENSP00000301727	9606.ENSP00000371003	22.3
9606.ENSP00000301727	9606.ENSP00000429084	25.4
9606.ENSP00000301764	10359.PP71_HCMVM	23.5
9606.ENSP00000301764	9606.ENSP00000301764	2361.0
9606.ENSP00000301764	9606.ENSP00000324173	23.9
9606.ENSP00000301764	9606.ENSP00000339001	24.6
9606.ENSP00000301764	9606.ENSP00000358696	24.3
9606.ENSP00000325875	9606.ENSP00000310129	23.5
9606.ENSP00000325875	9606.ENSP00000348349	22.7
9606.ENSP00000325875	9606.ENSP00000394394	22.7
9606.ENSP00000338018	10359.ICP27_HCMVM	22.7
9606.ENSP00000338018	10359.UL76_HCMVM	22.7
9606.ENSP00000338018	9606.ENSP00000227752	24.3
9606.ENSP00000338018	9606.ENSP00000276297	23.5
9606.ENSP00000338018	9606.ENSP00000286091	23.9
9606.ENSP00000338018	9606.ENSP00000290349	22.3
9606.ENSP00000338018	9606.ENSP00000348349	24.6
9606.ENSP00000338018	9606.ENSP00000357113	24.6
9606.ENSP00000338018	9606.ENSP00000387286	23.1
9606.ENSP00000338018	9606.ENSP00000408108	22.3
9606.ENSP00000349156	9606.ENSP00000217244	24.6
9606.ENSP00000349156	9606.ENSP00000231524	25.4
9606.ENSP00000349156	9606.ENSP00000301764	26.6
9606.ENSP00000349156	9606.ENSP00000337853	30.8
9606.ENSP00000349156	9606.ENSP00000346453	20.8
9606.ENSP00000349156	9606.ENSP00000347733	21.9
9606.ENSP00000349156	9606.ENSP00000348349	26.2
9606.ENSP00000349156	9606.ENSP00000393183	22.3
9606.ENSP00000354526	9606.ENSP00000276297	27.3
9606.ENSP00000354526	9606.ENSP00000317232	23.1
9606.ENSP00000354526	9606.ENSP00000348349	22.7
9606.ENSP00000359531	10359.UL144_HCMVM	24.3
9606.ENSP00000359531	10359.VIE2_HCMVM	21.2
9606.ENSP00000359531	9606.ENSP00000301071	21.2
9606.ENSP00000359531	9606.ENSP00000301072	21.2
9606.ENSP00000359531	9606.ENSP00000361202	21.2
9606.ENSP00000359531	9606.ENSP00000369538	21.9
9606.ENSP00000363676	9606.ENSP00000231524	21.2
9606.ENSP00000363676	9606.ENSP00000345216	23.1
9606.ENSP00000363676	9606.ENSP00000361202	20.0
9606.ENSP00000363676	9606.ENSP00000393183	21.6
9606.ENSP00000363676	9606.ENSP00000473172	20.0
9606.ENSP00000364589	10359.VIE1_HCMVM	31.2
9606.ENSP00000364589	9606.ENSP00000219406	22.3
9606.ENSP00000364589	9606.ENSP00000264657	22.3
9606.ENSP00000364589	9606.ENSP00000408108	23.5
9606.ENSP00000373698	10359.PP65_HCMVM	21.6
9606.ENSP00000373698	10359.US02_HCMVM	22.3
9606.ENSP00000373698	9606.ENSP00000317232	26.6
9606.ENSP00000373698	9606.ENSP00000346045	23.9
9606.ENSP00000373698	9606.ENSP00000346046	23.9
9606.ENSP00000373698	9606.ENSP00000346453	23.1
9606.ENSP00000373698	9606.ENSP00000393183	21.9
9606.ENSP00000376445	10359.VICA_HCMVM	28.1
9606.ENSP00000376445	9606.ENSP00000261667	21.2
9606.ENSP00000376445	9606.ENSP00000345731	23.5
9606.ENSP00000376445	9606.ENSP00000347733	20.4
9606.ENSP00000376445	9606.ENSP00000357113	26.6
9606.ENSP00000376445	9606.ENSP00000371341	23.5
9606.ENSP00000386341	9606.ENSP00000229239	22.3
9606.ENSP00000386341	9606.ENSP00000263121	22.3
9606.ENSP00000386341	9606.ENSP00000358696	22.3
9606.ENSP00000387699	9606.ENSP00000290349	21.2
9606.ENSP00000387699	9606.ENSP00000301764	22.3
9606.ENSP00000387699	9606.ENSP00000347733	21.6
9606.ENSP00000387699	9606.ENSP00000362824	26.9
9606.ENSP00000387699	9606.ENSP00000374212	21.9
9606.ENSP00000401980	10359.PP71_HCMVM	22.3
9606.ENSP00000401980	9606.ENSP00000297268	23.5
9606.ENSP00000401980	9606.ENSP00000347733	23.5
9606.ENSP00000401980	9606.ENSP00000374212	24.6
9606.ENSP00000401980	9606.ENSP00000429084	21.9
9606.ENSP00000417281	10359.VIE1_HCMVM	24.3
9606.ENSP00000417281	9606.ENSP00000224784	21.6
9606.ENSP00000417281	9606.ENSP00000231524	25.0
9606.ENSP00000417281	9606.ENSP00000253792	22.7
9606.ENSP00000417281	9606.ENSP00000268058	22.3
9606.ENSP00000417281	9606.ENSP00000295137	21.6
9606.ENSP00000417281	9606.ENSP00000348349	22.3
9606.ENSP00000417281	9606.ENSP00000374212	21.9
9606.ENSP00000419692	10359.UL42_HCMVM	22.3
9606.ENSP00000419692	9606.ENSP00000261769	22.7
9606.ENSP00000419692	9606.ENSP00000297268	22.3
9606.ENSP00000419692	9606.ENSP00000374212	25.8
9606.ENSP00000419692	9606.ENSP00000387286	21.6
