sc2631	dm4977	414.500000
sc2464	dm4975	178.000000
sc1168	dm4975	117.000000
sc2765	dm4975	524.500000
sc2609	dm4975	428.000000
sc2126	dm4974	422.000000
sc5042	dm4972	62.000000
sc2011	dm4971	65.000000
sc2049	dm4971	62.000000
sc3530	dm4970	98.000000
sc3273	dm4970	154.000000
sc208	dm4970	88.000000
sc2144	dm4970	82.000000
sc3223	dm4970	106.000000
sc3225	dm4970	108.000000
sc329	dm4970	89.000000
sc2363	dm4970	132.000000
sc1389	dm4970	60.000000
sc3102	dm4970	132.000000
sc2247	dm4970	114.000000
sc1458	dm4970	102.000000
sc86	dm4970	73.000000
sc841	dm4970	100.000000
sc848	dm4970	71.000000
sc126	dm4970	90.000000
sc1405	dm4970	101.000000
sc757	dm4970	55.000000
sc143	dm4970	110.000000
sc453	dm4970	90.000000
sc400	dm4970	94.000000
sc3255	dm4970	137.000000
sc3287	dm4970	84.000000
sc527	dm4970	113.000000
sc1271	dm4970	92.000000
sc2533	dm4970	64.000000
sc61	dm4970	73.000000
sc587	dm4970	87.000000
sc401	dm4970	96.000000
sc1068	dm4970	93.500000
sc3245	dm4970	102.000000
sc106	dm4970	88.000000
sc2060	dm4970	205.000000
sc2735	dm4970	164.000000
sc2083	dm4970	86.000000
sc3276	dm4970	56.000000
sc3850	dm4970	206.000000
sc878	dm4970	112.000000
sc3861	dm4970	306.000000
sc215	dm4970	86.000000
sc659	dm4970	84.000000
sc3922	dm4970	255.000000
sc1358	dm4970	179.000000
sc1350	dm4970	94.000000
sc1892	dm4970	149.000000
sc2198	dm4970	58.000000
sc2234	dm4970	55.000000
sc1128	dm4970	93.500000
sc3398	dm4970	153.000000
sc2763	dm4970	124.000000
sc1062	dm4970	48.000000
sc984	dm4970	82.000000
sc4955	dm11667	160.000000
sc4955	dm11432	85.000000
sc4955	dm11607	66.000000
sc4955	dm11929	67.000000
sc4955	dm12012	64.500000
sc4955	dm10354	63.000000
sc4955	dm11940	70.000000
sc4955	dm11948	59.000000
sc4955	dm11728	74.000000
sc4955	dm12267	80.000000
sc4955	dm11005	88.000000
sc4955	dm12246	77.000000
sc4955	dm12240	54.000000
sc4955	dm12344	86.000000
sc4955	dm11684	50.000000
sc4955	dm11051	67.000000
sc4955	dm8175	59.000000
sc4955	dm12352	94.000000
sc4955	dm5471	50.000000
sc4955	dm11216	59.500000
sc4955	dm12113	70.000000
sc4955	dm12435	84.000000
sc4955	dm7914	77.000000
sc4955	dm12336	86.000000
sc4955	dm10476	76.000000
sc4952	dm11362	120.000000
sc4950	dm10235	60.000000
sc4950	dm11197	222.500000
sc4951	dm11813	102.000000
sc4959	dm11132	165.500000
sc2898	dm7442	399.500000
sc3301	dm7447	56.000000
sc630	dm3826	56.000000
sc59	dm3826	57.000000
sc440	dm649	49.000000
sc440	dm322	59.000000
sc447	dm3	82.000000
sc447	dm4443	49.000000
sc447	dm2047	54.000000
sc447	dm4178	54.000000
sc447	dm4500	49.000000
sc447	dm4103	50.000000
sc447	dm73	52.000000
sc447	dm342	50.000000
sc444	dm2953	165.000000
sc444	dm897	60.000000
sc444	dm893	49.000000
sc444	dm3085	48.000000
sc444	dm2934	54.000000
sc444	dm3860	151.000000
sc444	dm1954	149.500000
sc444	dm122	107.000000
sc444	dm866	55.000000
sc444	dm3744	50.000000
sc444	dm2721	48.000000
sc444	dm795	49.000000
sc444	dm3909	48.000000
sc444	dm2384	48.000000
sc444	dm2380	49.000000
sc2325	dm7440	47.000000
sc2680	dm7440	53.000000
sc963	dm7440	55.000000
sc1501	dm7440	53.000000
sc5053	dm7440	50.000000
sc3848	dm8241	52.000000
sc4763	dm11679	50.000000
sc4934	dm11679	100.000000
sc4850	dm11679	47.000000
sc4621	dm11679	48.500000
sc4925	dm11679	86.000000
sc4857	dm11679	104.000000
sc4646	dm11679	47.000000
sc4676	dm11679	56.000000
sc5026	dm11679	277.000000
sc4604	dm11679	46.000000
sc5027	dm11679	275.000000
sc5009	dm11679	204.000000
sc5006	dm11679	194.000000
sc4737	dm11679	45.000000
sc4498	dm11679	48.000000
sc4274	dm8247	77.000000
sc696	dm11672	51.000000
sc4171	dm10880	73.500000
sc4604	dm10880	256.500000
sc4924	dm10880	64.000000
sc4763	dm10880	186.000000
sc4857	dm10880	47.000000
sc5026	dm10880	54.000000
sc5027	dm10880	52.000000
sc3388	dm10880	73.000000
sc4621	dm10880	120.500000
sc4646	dm10880	105.000000
sc4737	dm10880	123.500000
sc5009	dm10880	49.000000
sc3672	dm10880	79.500000
sc4498	dm10880	125.000000
sc4850	dm10880	103.000000
sc3814	dm10880	81.500000
sc4590	dm10880	257.000000
sc4748	dm10880	121.000000
sc4742	dm10880	69.000000
sc4744	dm10880	67.000000
sc4679	dm10880	134.000000
sc4676	dm10880	162.000000
sc3599	dm10880	62.000000
sc4387	dm10880	63.000000
sc4921	dm10880	65.000000
sc3606	dm10880	62.000000
sc4619	dm10880	99.000000
sc4618	dm10880	99.000000
sc4527	dm10880	72.000000
sc3985	dm10880	77.000000
sc3943	dm10109	69.000000
sc789	dm10106	95.000000
sc3804	dm10106	91.000000
sc3699	dm10106	77.000000
sc3947	dm10102	46.000000
sc4238	dm10102	60.000000
sc3831	dm10102	56.000000
sc3604	dm10102	47.000000
sc652	dm10102	48.000000
sc3929	dm10102	56.000000
sc4312	dm10102	55.000000
sc4209	dm10102	84.500000
sc2159	dm10103	50.000000
sc3459	dm10103	55.000000
sc1547	dm10103	48.000000
sc3122	dm10103	51.500000
sc5924	dm10103	46.000000
sc1680	dm10103	48.000000
sc2003	dm11	48.000000
sc2003	dm649	69.000000
sc2003	dm111	58.000000
sc2000	dm897	50.000000
sc2000	dm3496	49.000000
sc2000	dm867	54.000000
sc2000	dm3860	49.000000
sc2001	dm2440	55.000000
sc2006	dm3750	47.000000
sc2006	dm1756	49.000000
sc2006	dm5848	52.000000
sc2006	dm3230	50.000000
sc2007	dm2945	49.000000
sc2007	dm2135	57.500000
sc2007	dm3201	55.500000
sc2007	dm3001	59.000000
sc2007	dm511	61.000000
sc2005	dm7925	49.000000
sc2005	dm1918	53.000000
sc2005	dm6813	62.000000
sc2005	dm2283	59.000000
sc2005	dm636	62.000000
sc2005	dm713	49.000000
sc2005	dm8105	245.500000
sc2005	dm1554	59.000000
sc2005	dm8259	287.500000
sc2005	dm7	48.000000
sc2005	dm6283	305.000000
sc2005	dm3544	47.000000
sc2005	dm8644	233.000000
sc2005	dm490	57.000000
sc2005	dm2252	51.000000
sc2005	dm4175	49.000000
sc2005	dm2578	55.000000
sc2005	dm2192	47.000000
sc2005	dm5170	49.000000
sc2005	dm3996	90.500000
sc2005	dm8667	59.000000
sc2005	dm4334	52.000000
sc2005	dm2997	59.000000
sc2005	dm5045	52.000000
sc2005	dm5121	50.000000
sc2005	dm2249	57.000000
sc2005	dm1301	50.000000
sc2005	dm757	58.000000
sc2005	dm3015	55.000000
sc2005	dm6189	52.000000
sc2005	dm2581	49.000000
sc2005	dm8962	48.000000
sc2005	dm1133	49.000000
sc2005	dm4845	49.000000
sc2005	dm2870	60.000000
sc2005	dm3568	49.000000
sc2005	dm4235	47.000000
sc2005	dm7935	51.000000
sc2005	dm7234	245.000000
sc2005	dm4810	51.000000
sc2005	dm2139	54.000000
sc2005	dm2978	54.000000
sc2005	dm2977	52.000000
sc2005	dm220	51.000000
sc2005	dm7876	53.000000
sc2005	dm4157	57.000000
sc2005	dm3403	49.000000
sc2005	dm7164	48.000000
sc2005	dm8741	55.000000
sc2005	dm7177	50.000000
sc2005	dm2678	52.000000
sc2005	dm1549	74.000000
sc2005	dm6800	47.000000
sc2005	dm5700	246.000000
sc2005	dm674	52.000000
sc2005	dm1515	91.500000
sc2005	dm1277	56.500000
sc2005	dm4531	51.000000
sc2005	dm5823	312.000000
sc2008	dm7359	69.000000
sc2008	dm3189	53.000000
sc2009	dm7121	82.000000
sc2009	dm6383	54.000000
sc2009	dm7045	97.000000
sc2009	dm6384	93.000000
sc2009	dm6617	78.000000
sc2009	dm6392	100.000000
sc2009	dm4832	100.000000
sc2009	dm6779	49.000000
sc2009	dm7264	61.000000
sc2009	dm7149	82.000000
sc2009	dm7018	64.000000
sc2009	dm7065	92.000000
sc2009	dm6001	78.000000
sc2009	dm6002	94.000000
sc2009	dm6737	91.000000
sc2009	dm6570	82.000000
sc2009	dm6920	87.000000
sc2009	dm6313	100.000000
sc2009	dm1305	83.000000
sc2009	dm7204	78.000000
sc2009	dm7623	79.000000
sc2009	dm1345	75.000000
sc2009	dm6589	92.000000
sc5554	dm12044	86.000000
sc5553	dm12044	86.000000
sc1721	dm5813	74.000000
sc1721	dm4348	50.500000
sc1721	dm6373	56.000000
sc1721	dm3256	53.000000
sc1721	dm5858	74.000000
sc1721	dm5872	142.000000
sc1721	dm3429	133.000000
sc1721	dm3281	54.000000
sc1721	dm5677	52.000000
sc1721	dm4807	80.000000
sc1721	dm4914	82.000000
sc1721	dm6222	129.500000
sc1721	dm4128	71.500000
sc1721	dm5591	50.000000
sc1721	dm5712	73.500000
sc1721	dm4701	154.500000
sc1721	dm5951	52.000000
sc1721	dm4940	55.000000
sc1721	dm5523	153.500000
sc1721	dm5392	132.500000
sc1721	dm5218	71.000000
sc1721	dm5475	98.500000
sc1721	dm4780	55.000000
sc1721	dm5854	81.000000
sc1721	dm8147	67.000000
sc1721	dm6325	70.000000
sc1721	dm5212	117.500000
sc1721	dm5468	134.500000
sc1721	dm4985	108.000000
sc1721	dm3639	55.000000
sc1721	dm2906	57.000000
sc1721	dm7800	49.000000
sc1721	dm6085	69.000000
sc1721	dm2156	136.500000
sc1721	dm5843	100.000000
sc1721	dm3944	52.000000
sc1721	dm4460	50.000000
sc1721	dm4864	56.000000
sc1721	dm4586	59.000000
sc1726	dm3	89.000000
sc1726	dm73	78.000000
sc1724	dm1393	60.000000
sc1724	dm6056	48.000000
sc1728	dm4509	109.000000
sc1728	dm5025	81.000000
sc2824	dm3204	50.000000
sc2824	dm865	58.000000
sc2824	dm738	60.000000
sc2824	dm2276	49.000000
sc2826	dm4731	281.000000
sc2826	dm4141	67.000000
sc2827	dm6046	362.000000
